dataset,variant,margin_m,band_m,category,observations,instances,scenes,lidar_supported,radar_supported,both,lidar_only,radar_only,neither,lidar_percent,radar_percent,difference_pp,min_range_m,max_range_m,lidar_ge_3_percent,lidar_ge_5_percent,lidar_points_p25,lidar_points_p50,lidar_points_p75,lidar_points_p90,lidar_equal_track_percent,radar_ge_3_percent,radar_ge_5_percent,radar_points_p25,radar_points_p50,radar_points_p75,radar_points_p90,radar_equal_track_percent,lidar_unsupported,lidar_missing_percent,radar_unsupported,radar_missing_percent,sparse_cohort,lidar_share_of_missing_percent,radar_share_of_missing_percent
TruckScenes,paired,0,100-150,vehicle.construction,15,2,1,15,14,14,1,0,0,100.0,93.33333333333333,6.666666666666665,103.88893173254276,147.9558286055628,100.0,100.0,35.5,43.0,84.0,137.79999999999998,100.0,46.666666666666664,20.0,2.0,2.0,3.5,5.6,91.66666666666667,0,0.0,1,6.666666666666671,True,0.0,0.031746031746031744
TruckScenes,paired,0,100-150,vehicle.motorcycle,23,2,2,23,3,3,20,0,0,100.0,13.043478260869565,86.95652173913044,101.61046799081518,148.97082165358046,100.0,100.0,14.0,19.0,22.0,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,21.428571428571427,0,0.0,20,86.95652173913044,True,0.0,0.6349206349206349
TruckScenes,paired,0,100-150,vehicle.other,7,1,1,7,4,4,3,0,0,100.0,57.14285714285714,42.85714285714286,104.34754846657168,139.42176872710104,100.0,100.0,20.5,22.0,66.0,97.0,100.0,14.285714285714285,14.285714285714285,0.0,1.0,1.0,2.6000000000000014,57.14285714285714,0,0.0,3,42.85714285714286,True,0.0,0.09523809523809523
TruckScenes,paired,0,100-150,vehicle.trailer,206,45,6,201,140,140,61,0,5,97.57281553398059,67.96116504854369,29.61165048543689,100.1584917497393,149.832707819408,96.11650485436894,93.68932038834951,16.0,31.5,57.0,92.0,96.66666666666667,36.407766990291265,18.446601941747574,0.0,2.0,3.0,6.0,65.61823361823362,5,2.427184466019412,66,32.03883495145631,False,2.7027027027027026,2.0952380952380953
TruckScenes,paired,0,100-150,vehicle.truck,349,52,9,340,234,233,107,1,8,97.42120343839542,67.0487106017192,30.372492836676223,100.04269030347422,149.65842468341535,90.25787965616045,83.3810888252149,7.0,21.0,84.0,134.0,99.0167274174627,27.507163323782237,10.028653295128938,0.0,1.0,3.0,4.199999999999989,72.48618933918668,9,2.5787965616045767,115,32.95128939828081,False,4.864864864864865,3.6507936507936507
TruckScenes,paired,0,150-200,human.pedestrian.adult,7,3,1,7,0,0,7,0,0,100.0,0.0,100.0,151.83343151487963,172.49581677456774,14.285714285714285,0.0,1.0,1.0,2.0,2.4000000000000004,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,100.0,True,0.0,0.4578155657292348
TruckScenes,paired,0,150-200,human.pedestrian.construction_worker,4,1,1,4,0,0,4,0,0,100.0,0.0,100.0,163.26614617944938,195.2262167183891,100.0,75.0,4.75,5.5,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,100.0,True,0.0,0.2616088947024199
TruckScenes,paired,0,150-200,movable_object.barrier,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,169.16267041698882,177.34943401028409,0.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True,0.0,0.13080444735120994
TruckScenes,paired,0,150-200,movable_object.trafficcone,136,50,2,129,0,0,129,0,7,94.85294117647058,0.0,94.85294117647058,150.4090177666509,199.98866853976983,41.17647058823529,16.176470588235293,1.0,2.0,4.0,5.0,93.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5.14705882352942,136,100.0,False,5.072463768115942,8.894702419882275
TruckScenes,paired,0,150-200,static_object.traffic_sign,359,70,7,344,63,63,281,0,15,95.82172701949861,17.548746518105848,78.27298050139275,150.00948473263907,199.83819887899645,83.56545961002786,77.15877437325905,5.0,11.0,41.0,96.99999999999994,95.46729461015175,3.6211699164345403,0.2785515320334262,0.0,0.0,0.0,1.1999999999999886,12.002060439560438,15,4.17827298050139,296,82.45125348189416,False,10.869565217391305,19.35905820797907
TruckScenes,paired,0,150-200,vehicle.bicycle,2,1,1,2,1,1,1,0,0,100.0,50.0,50.0,152.47270811654,158.13781564282644,100.0,50.0,3.5,4.0,4.5,4.8,100.0,0.0,0.0,0.25,0.5,0.75,0.9,50.0,0,0.0,1,50.0,True,0.0,0.06540222367560497
TruckScenes,paired,0,150-200,vehicle.bus.rigid,13,2,2,11,9,9,2,0,2,84.61538461538461,69.23076923076923,15.384615384615385,150.73989756634435,196.61476288206904,69.23076923076923,69.23076923076923,1.0,35.0,67.0,71.2,85.71428571428572,15.384615384615385,0.0,0.0,1.0,2.0,2.8000000000000007,71.42857142857143,2,15.384615384615387,4,30.769230769230774,True,1.4492753623188406,0.2616088947024199
TruckScenes,paired,0,150-200,vehicle.car,926,208,7,818,125,120,698,5,103,88.33693304535637,13.498920086393088,74.83801295896329,150.05681029796702,199.9666937233818,63.17494600431965,41.46868250539957,2.0,4.0,7.0,12.0,87.06200608387142,0.755939524838013,0.0,0.0,0.0,0.0,1.0,10.741313796877622,108,11.663066954643625,801,86.50107991360692,False,78.26086956521739,52.38718116415958
TruckScenes,paired,0,150-200,vehicle.construction,10,2,1,10,7,7,3,0,0,100.0,70.0,30.000000000000004,156.01409936125535,198.12968170824647,100.0,100.0,10.25,15.5,23.25,28.799999999999997,100.0,50.0,10.0,0.25,2.5,3.0,4.199999999999999,70.0,0,0.0,3,30.0,True,0.0,0.1962066710268149
TruckScenes,paired,0,150-200,vehicle.motorcycle,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,152.92324720038215,156.93649967607854,100.0,100.0,13.0,13.0,13.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True,0.0,0.13080444735120994
TruckScenes,paired,0,150-200,vehicle.other,5,1,1,5,1,1,4,0,0,100.0,20.0,80.0,150.88976136300818,197.67500225086388,100.0,100.0,7.0,9.0,11.0,14.600000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,20.0,0,0.0,4,80.0,True,0.0,0.2616088947024199
TruckScenes,paired,0,150-200,vehicle.trailer,139,41,5,137,45,45,92,0,2,98.56115107913669,32.37410071942446,66.18705035971223,150.0106029512012,199.5535628715887,85.61151079136691,71.94244604316546,4.0,11.0,22.0,32.2,96.34146341463415,10.79136690647482,4.316546762589928,0.0,0.0,1.0,3.0,29.661246612466126,2,1.4388489208633075,94,67.62589928057554,False,1.4492753623188406,6.147809025506867
TruckScenes,paired,0,150-200,vehicle.truck,273,46,5,269,98,97,172,1,3,98.53479853479854,35.8974358974359,62.637362637362635,150.1505883465511,199.91605376392064,89.37728937728939,82.78388278388277,7.0,12.0,27.0,49.0,98.36710603974032,5.4945054945054945,1.8315018315018317,0.0,0.0,1.0,2.0,45.773556490173796,4,1.46520146520146,175,64.1025641025641,False,2.898550724637681,11.44538914323087
TruckScenes,paired,0,200-250,human.pedestrian.construction_worker,1,1,1,1,0,0,1,0,0,100.0,0.0,100.0,203.2730878939659,203.2730878939659,100.0,0.0,4.0,4.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,True,0.0,0.23255813953488372
TruckScenes,paired,0,200-250,movable_object.trafficcone,34,21,1,27,0,0,27,0,7,79.41176470588235,0.0,79.41176470588235,200.59790691292088,223.08859349302594,14.705882352941178,2.941176470588235,1.0,1.0,2.0,3.6999999999999993,79.36507936507935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20.588235294117652,34,100.0,False,13.20754716981132,7.906976744186046
TruckScenes,paired,0,200-250,static_object.traffic_sign,68,38,3,67,0,0,67,0,1,98.52941176470588,0.0,98.52941176470588,200.00147325915378,224.38006738934413,77.94117647058823,67.64705882352942,3.0,10.0,40.25,99.30000000000001,97.36842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.470588235294116,68,100.0,False,1.8867924528301887,15.813953488372093
TruckScenes,paired,0,200-250,vehicle.bus.rigid,4,2,2,3,0,0,3,0,1,75.0,0.0,75.0,203.19325053068846,220.78214850317624,50.0,25.0,0.75,2.0,7.75,16.300000000000004,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.0,4,100.0,True,1.8867924528301887,0.9302325581395349
TruckScenes,paired,0,200-250,vehicle.car,207,92,7,170,0,0,170,0,37,82.1256038647343,0.0,82.1256038647343,200.0710707473922,226.84401081084647,49.275362318840585,30.434782608695656,1.0,2.0,6.0,9.0,81.89786059351276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,17.874396135265698,207,100.0,False,69.81132075471699,48.13953488372093
TruckScenes,paired,0,200-250,vehicle.construction,4,2,1,4,0,0,4,0,0,100.0,0.0,100.0,200.48305494411403,214.8171436720205,75.0,50.0,2.5,6.0,10.75,13.900000000000002,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,100.0,True,0.0,0.9302325581395349
TruckScenes,paired,0,200-250,vehicle.other,1,1,1,1,0,0,1,0,0,100.0,0.0,100.0,209.55825989251767,209.55825989251767,0.0,0.0,2.0,2.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,True,0.0,0.23255813953488372
TruckScenes,paired,0,200-250,vehicle.trailer,38,27,3,35,1,1,34,0,3,92.10526315789474,2.631578947368421,89.47368421052632,200.52588575532198,227.4924309082738,73.68421052631578,60.526315789473685,2.25,8.0,18.0,22.300000000000004,90.74074074074075,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518516,3,7.89473684210526,37,97.36842105263158,False,5.660377358490566,8.604651162790697
TruckScenes,paired,0,200-250,vehicle.truck,74,32,5,70,0,0,70,0,4,94.5945945945946,0.0,94.5945945945946,200.18618301257388,229.4177589511211,77.02702702702703,54.054054054054056,3.0,5.0,17.0,30.0,96.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5.4054054054054035,74,100.0,False,7.547169811320755,17.209302325581394
TruckScenes,paired,0.5,0-25,animal,12,1,1,12,4,4,8,0,0,100.0,33.33333333333333,66.66666666666667,3.3370594140958585,23.233488706701635,100.0,100.0,95.75,273.5,661.0,1139.5000000000002,100.0,0.0,0.0,0.0,0.0,1.0,1.0,33.33333333333333,0,0.0,8,66.66666666666667,True,0.0,2.5396825396825395
TruckScenes,paired,0.5,0-25,human.pedestrian.adult,201,17,5,199,169,168,31,1,1,99.00497512437812,84.07960199004975,14.925373134328368,4.010060325968864,24.994198490263628,98.50746268656717,96.51741293532339,159.0,443.0,959.0,1841.0,99.43977591036415,44.776119402985074,21.890547263681594,1.0,2.0,4.0,6.0,82.06829290420622,2,0.9950248756218798,32,15.920398009950247,False,100.0,10.158730158730158
TruckScenes,paired,0.5,0-25,human.pedestrian.child,18,3,2,18,17,17,1,0,0,100.0,94.44444444444444,5.555555555555558,15.180184985059542,24.651910801555783,100.0,100.0,139.75,440.0,908.0,972.6,100.0,55.55555555555556,33.33333333333333,2.0,3.0,5.75,7.600000000000001,83.33333333333334,0,0.0,1,5.555555555555557,True,0.0,0.31746031746031744
TruckScenes,paired,0.5,0-25,human.pedestrian.construction_worker,3,1,1,3,0,0,3,0,0,100.0,0.0,100.0,24.90048337833052,24.943080290251412,100.0,100.0,158.5,165.0,171.5,175.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,100.0,True,0.0,0.9523809523809523
TruckScenes,paired,0.5,0-25,movable_object.barrier,15,2,2,15,11,11,4,0,0,100.0,73.33333333333333,26.66666666666667,7.068668448420652,24.017811046556577,100.0,100.0,108.0,127.0,249.0,488.9999999999999,100.0,6.666666666666667,0.0,0.5,1.0,2.0,2.0,84.61538461538461,0,0.0,4,26.66666666666667,True,0.0,1.2698412698412698
TruckScenes,paired,0.5,0-25,movable_object.trafficcone,100,25,2,100,69,69,31,0,0,100.0,69.0,31.000000000000007,2.6179277868068884,24.970383277162387,100.0,97.0,63.25,97.5,163.5,417.80000000000024,100.0,15.0,2.0,0.0,1.0,2.0,3.0,68.0,0,0.0,31,31.0,False,0.0,9.841269841269842
TruckScenes,paired,0.5,0-25,static_object.traffic_sign,1080,105,8,1080,909,909,171,0,0,100.0,84.16666666666667,15.833333333333332,2.7865554257479825,24.995558605686654,99.44444444444444,99.07407407407408,189.75,384.0,682.0,1293.0000000000007,100.0,28.055555555555557,9.166666666666666,1.0,2.0,3.0,4.0,81.30543250711317,0,0.0,171,15.833333333333329,False,0.0,54.285714285714285
TruckScenes,paired,0.5,0-25,vehicle.bicycle,50,8,3,50,40,40,10,0,0,100.0,80.0,19.999999999999996,4.230164471046823,24.885180871838386,100.0,100.0,145.0,519.5,1091.25,1433.3000000000002,100.0,54.0,20.0,1.0,3.0,4.0,6.0,87.19696969696969,0,0.0,10,20.0,False,0.0,3.1746031746031744
TruckScenes,paired,0.5,0-25,vehicle.car,1223,146,9,1223,1171,1171,52,0,0,100.0,95.74816026165168,4.251839738348329,3.1761544499878007,24.99391284327793,99.91823385118562,99.83646770237122,686.5,1509.0,3077.5,4383.799999999999,100.0,76.61488143908421,55.02861815208504,3.0,5.0,10.0,15.0,94.463207057233,0,0.0,52,4.251839738348323,False,0.0,16.50793650793651
TruckScenes,paired,0.5,0-25,vehicle.ego_trailer,351,9,9,351,351,351,0,0,0,100.0,100.0,0.0,3.9522519617030465,6.753572107966737,100.0,100.0,14025.0,17356.0,22037.5,29882.0,100.0,87.17948717948718,80.62678062678063,5.0,8.0,10.0,12.0,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckScenes,paired,0.5,0-25,vehicle.motorcycle,12,2,2,12,10,10,2,0,0,100.0,83.33333333333334,16.666666666666664,4.045374541588409,23.927181471337466,100.0,100.0,759.25,1071.0,2513.0,2841.2000000000003,100.0,58.333333333333336,41.66666666666667,1.0,3.0,6.25,7.0,90.90909090909092,0,0.0,2,16.666666666666657,True,0.0,0.6349206349206349
TruckScenes,paired,0.5,0-25,vehicle.other,39,1,1,39,39,39,0,0,0,100.0,100.0,0.0,18.032195212579325,23.80926246243568,100.0,100.0,434.0,493.0,752.5,780.8000000000001,100.0,89.74358974358975,48.717948717948715,3.0,4.0,6.0,7.200000000000003,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckScenes,paired,0.5,0-25,vehicle.trailer,380,40,6,380,379,379,1,0,0,100.0,99.73684210526315,0.2631578947368429,3.4169246296073976,24.96832240953438,99.73684210526315,99.47368421052632,2026.5,5762.0,10274.5,23730.200000000048,100.0,96.84210526315789,93.94736842105263,10.0,18.0,33.0,47.0,99.88095238095237,0,0.0,1,0.2631578947368496,False,0.0,0.31746031746031744
TruckScenes,paired,0.5,0-25,vehicle.train,117,3,1,117,117,117,0,0,0,100.0,100.0,0.0,9.416005253122728,14.723361559912423,100.0,100.0,13421.0,27251.0,41656.0,41693.2,100.0,100.0,100.0,12.0,20.0,22.0,24.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckScenes,paired,0.5,0-25,vehicle.truck,339,37,9,339,339,339,0,0,0,100.0,100.0,0.0,4.361275837976843,24.98505764073589,100.0,99.41002949852508,2197.0,6177.0,13814.0,38383.0,100.0,97.34513274336283,93.5103244837758,11.0,19.0,29.0,37.0,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckScenes,paired,0.5,25-50,animal,7,1,1,7,3,3,4,0,0,100.0,42.857142857142854,57.14285714285714,26.24421595762759,45.431496390879126,100.0,100.0,20.0,31.0,55.5,75.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,42.857142857142854,0,0.0,4,57.142857142857146,True,0.0,0.4069175991861648
TruckScenes,paired,0.5,25-50,human.pedestrian.adult,456,28,5,455,344,344,111,0,1,99.78070175438597,75.43859649122807,24.342105263157897,25.00266046359932,49.90446462513849,99.3421052631579,98.02631578947368,68.75,100.0,147.25,253.5,99.8447204968944,28.50877192982456,6.359649122807018,1.0,1.0,3.0,4.0,74.69303313503089,1,0.2192982456140271,112,24.56140350877193,False,20.0,11.393692777212614
TruckScenes,paired,0.5,25-50,human.pedestrian.child,49,4,2,49,47,47,2,0,0,100.0,95.91836734693877,4.081632653061229,25.061226211189545,49.92841766747102,100.0,100.0,35.0,128.0,210.0,245.00000000000003,100.0,44.89795918367347,8.16326530612245,2.0,2.0,3.0,4.0,95.2991452991453,0,0.0,2,4.081632653061234,True,0.0,0.2034587995930824
TruckScenes,paired,0.5,25-50,human.pedestrian.construction_worker,149,5,2,149,95,95,54,0,0,100.0,63.758389261744966,36.241610738255034,25.026148264819447,49.742315202315375,100.0,100.0,83.0,157.0,225.0,320.0000000000001,100.0,20.80536912751678,4.697986577181208,0.0,1.0,2.0,4.0,70.53934571175951,0,0.0,54,36.241610738255034,False,0.0,5.493387589013225
TruckScenes,paired,0.5,25-50,human.pedestrian.stroller,13,1,1,13,11,11,2,0,0,100.0,84.61538461538461,15.384615384615385,33.038505211786195,48.27409703090002,100.0,100.0,69.0,98.0,129.0,146.0,100.0,23.076923076923077,0.0,1.0,2.0,2.0,3.8000000000000007,84.61538461538461,0,0.0,2,15.384615384615387,True,0.0,0.2034587995930824
TruckScenes,paired,0.5,25-50,movable_object.barrier,7,2,2,6,6,6,0,0,1,85.71428571428571,85.71428571428571,0.0,25.02131110837773,48.866131077214646,85.71428571428571,85.71428571428571,77.0,135.0,164.5,240.60000000000005,50.0,85.71428571428571,14.285714285714285,3.0,3.0,4.0,5.200000000000001,50.0,1,14.285714285714292,1,14.285714285714292,True,20.0,0.1017293997965412
TruckScenes,paired,0.5,25-50,movable_object.trafficcone,144,36,2,144,90,90,54,0,0,100.0,62.5,37.5,25.1025277986428,49.7741951916537,97.91666666666666,97.22222222222221,20.0,55.5,100.0,173.10000000000005,100.0,11.11111111111111,0.0,0.0,1.0,1.0,3.0,69.07076719576719,0,0.0,54,37.5,False,0.0,5.493387589013225
TruckScenes,paired,0.5,25-50,static_object.traffic_sign,1889,166,9,1889,1411,1411,478,0,0,100.0,74.69560614081526,25.30439385918475,25.004092259588482,49.991984854728926,99.41768131286395,98.51773425092641,54.0,102.0,190.0,327.0,100.0,17.84012705134992,4.023292747485442,0.0,1.0,2.0,3.0,77.5727477466345,0,0.0,478,25.304393859184742,False,0.0,48.626653102746694
TruckScenes,paired,0.5,25-50,vehicle.bicycle,58,8,3,58,51,51,7,0,0,100.0,87.93103448275862,12.06896551724138,25.162071053131964,49.41508084150633,94.82758620689656,94.82758620689656,58.5,117.5,175.25,257.7000000000001,100.0,44.827586206896555,15.517241379310345,1.0,2.0,3.0,5.0,83.92857142857143,0,0.0,7,12.06896551724138,False,0.0,0.7121057985757884
TruckScenes,paired,0.5,25-50,vehicle.bus.rigid,179,7,2,179,170,170,9,0,0,100.0,94.97206703910615,5.027932960893855,31.46960297108729,49.93628880406305,99.4413407821229,99.4413407821229,188.5,358.0,744.0,5533.200000000002,100.0,76.53631284916202,50.83798882681564,3.0,5.0,9.0,16.200000000000017,92.23067037909615,0,0.0,9,5.02793296089385,False,0.0,0.9155645981688708
TruckScenes,paired,0.5,25-50,vehicle.car,2312,266,10,2310,2075,2075,235,0,2,99.91349480968859,89.74913494809688,10.164359861591699,25.026552288266526,49.99349955220707,99.43771626297578,99.00519031141869,98.75,217.5,449.25,868.9000000000001,99.9498746867168,59.2560553633218,38.062283737024224,1.0,3.0,6.0,9.0,88.9241459997754,2,0.08650519031141357,237,10.25086505190312,False,40.0,24.109867751780264
TruckScenes,paired,0.5,25-50,vehicle.construction,88,3,3,88,85,85,3,0,0,100.0,96.5909090909091,3.409090909090906,25.967144515075436,48.061706910286034,100.0,100.0,24.0,760.5,2351.0,4350.999999999999,100.0,55.68181818181818,54.54545454545454,1.0,11.0,23.0,29.299999999999997,97.43589743589745,0,0.0,3,3.4090909090909065,True,0.0,0.3051881993896236
TruckScenes,paired,0.5,25-50,vehicle.motorcycle,15,2,2,15,15,15,0,0,0,100.0,100.0,0.0,26.033673592842078,49.78879349188685,100.0,100.0,181.0,236.0,425.0,644.5999999999999,100.0,53.333333333333336,0.0,2.0,3.0,3.5,4.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckScenes,paired,0.5,25-50,vehicle.other,7,1,1,7,7,7,0,0,0,100.0,100.0,0.0,29.558689323431754,49.928633548765454,100.0,100.0,399.0,477.0,766.5,894.4,100.0,85.71428571428571,71.42857142857143,6.0,9.0,11.5,14.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckScenes,paired,0.5,25-50,vehicle.trailer,307,51,7,306,290,290,16,0,1,99.6742671009772,94.46254071661238,5.211726384364823,25.01964164537153,49.95013332466951,99.0228013029316,99.0228013029316,181.5,791.0,2947.0,5435.000000000001,99.60784313725489,87.29641693811075,74.9185667752443,4.5,15.0,26.0,43.400000000000034,95.55834951470624,1,0.3257328990227961,17,5.537459283387619,False,20.0,1.7293997965412005
TruckScenes,paired,0.5,25-50,vehicle.train,78,2,1,78,78,78,0,0,0,100.0,100.0,0.0,37.597759063970344,39.76026905350973,100.0,100.0,1066.0,2521.5,3997.75,4007.0,100.0,100.0,94.87179487179486,6.0,7.0,7.0,9.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckScenes,paired,0.5,25-50,vehicle.truck,522,56,10,522,519,519,3,0,0,100.0,99.42528735632183,0.5747126436781658,25.001176906087522,49.97153758808258,100.0,100.0,441.0,1047.0,2587.75,3556.300000000001,100.0,95.97701149425288,86.97318007662835,6.0,11.0,15.0,24.0,98.91007078507079,0,0.0,3,0.5747126436781684,False,0.0,0.3051881993896236
TruckScenes,paired,0.5,50-75,animal,5,1,1,5,2,2,3,0,0,100.0,40.0,60.0,50.67137389204138,72.04119540818425,100.0,100.0,9.0,9.0,10.0,11.8,100.0,0.0,0.0,0.0,0.0,1.0,1.6,40.0,0,0.0,3,60.0,True,0.0,0.2568493150684932
TruckScenes,paired,0.5,50-75,human.pedestrian.adult,152,22,5,152,105,105,47,0,0,100.0,69.07894736842105,30.92105263157895,50.00378110697775,74.85051735969772,98.02631578947368,93.42105263157895,16.0,25.5,41.25,51.0,100.0,22.36842105263158,3.289473684210526,0.0,1.0,2.0,3.0,73.62373737373737,0,0.0,47,30.921052631578945,False,0.0,4.023972602739726
TruckScenes,paired,0.5,50-75,human.pedestrian.child,13,2,1,13,10,10,3,0,0,100.0,76.92307692307693,23.076923076923073,50.88155426699383,72.46662048380303,100.0,92.3076923076923,10.0,12.0,17.0,26.200000000000006,100.0,30.76923076923077,0.0,1.0,1.0,3.0,3.0,76.38888888888889,0,0.0,3,23.076923076923066,True,0.0,0.2568493150684932
TruckScenes,paired,0.5,50-75,human.pedestrian.construction_worker,3,1,1,3,2,2,1,0,0,100.0,66.66666666666666,33.333333333333336,56.289158795257556,70.17672775370616,100.0,100.0,27.5,28.0,30.5,32.0,100.0,0.0,0.0,0.5,1.0,1.5,1.8,66.66666666666666,0,0.0,1,33.33333333333334,True,0.0,0.08561643835616438
TruckScenes,paired,0.5,50-75,human.pedestrian.stroller,11,1,1,11,11,11,0,0,0,100.0,100.0,0.0,50.15835689024644,74.44221855938109,100.0,100.0,25.5,27.0,31.5,39.0,100.0,0.0,0.0,1.0,1.0,2.0,2.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckScenes,paired,0.5,50-75,movable_object.barrier,6,1,1,6,4,4,2,0,0,100.0,66.66666666666666,33.333333333333336,56.93946638234874,74.20132157797451,100.0,100.0,23.75,31.0,50.25,64.0,100.0,0.0,0.0,0.25,1.5,2.0,2.0,66.66666666666666,0,0.0,2,33.33333333333334,True,0.0,0.17123287671232876
TruckScenes,paired,0.5,50-75,movable_object.trafficcone,123,40,2,123,59,59,64,0,0,100.0,47.96747967479675,52.032520325203244,50.24023522736982,74.76275878874729,98.3739837398374,90.2439024390244,12.0,25.0,41.0,58.0,100.0,2.4390243902439024,0.0,0.0,0.0,1.0,2.0,53.702380952380956,0,0.0,64,52.03252032520325,False,0.0,5.47945205479452
TruckScenes,paired,0.5,50-75,static_object.traffic_sign,1389,176,8,1389,925,925,464,0,0,100.0,66.5946724262059,33.4053275737941,50.021254706555894,74.97734392363266,98.34413246940244,95.60835133189345,21.0,39.0,77.0,142.0,100.0,14.47084233261339,3.3837293016558676,0.0,1.0,2.0,3.0,68.05316401468497,0,0.0,464,33.4053275737941,False,0.0,39.726027397260275
