dataset,variant,margin_m,near_band,far_band,track,scene,category,near_observations,far_observations,lidar_near_percent,lidar_far_percent,lidar_far_minus_near_pp,radar_near_percent,radar_far_percent,radar_far_minus_near_pp
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:761e49ae052d45c19e37e5a3cd3c1ec3,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,24,7,100.0,100.0,0.0,87.5,14.285714285714285,-73.21428571428572
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:7e0c71cde800402ebdc6f2b67848d3a5,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,26,10,100.0,90.0,-9.999999999999998,92.3076923076923,20.0,-72.30769230769232
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:8da4991817524b609948849a327e1f4f,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,12,7,100.0,100.0,0.0,75.0,0.0,-75.0
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:94042a761fef410cb8f28780a3f46401,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,28,11,100.0,100.0,0.0,46.42857142857143,0.0,-46.42857142857143
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:94ffcb55af4648eab53290e3bb9e7908,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.truck,21,18,100.0,100.0,0.0,95.23809523809523,77.77777777777779,-17.460317460317455
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:9777bcfc2429408b8d96510451bf56e4,scene-23160c4bff134cdd86b96ee822b4aca9-14,animal,19,9,100.0,100.0,0.0,10.526315789473683,11.11111111111111,0.5847953216374269
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:9e80d4bbf1ae44ca92e8b9803a361206,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,20,19,100.0,100.0,0.0,5.0,21.052631578947366,16.05263157894737
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:ae4f3f8ff74c439aa427aa7e1fad1e93,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,14,15,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:b3905a6492f44b7cb4713dbabd986955,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,12,15,100.0,100.0,0.0,91.66666666666666,40.0,-51.66666666666666
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:b4bd00af681f45d0ba536ad5f9ef3acf,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.adult,32,2,100.0,100.0,0.0,87.5,100.0,12.5
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:b8a3073e60a54c1f90692d6e0c08f207,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,5,6,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:bdc63ea4d414477daa7c92d6294b5522,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,2,13,100.0,100.0,0.0,100.0,69.23076923076923,-30.76923076923077
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:c2d3ba78dba54c009555ca337711b720,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,30,8,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:c52d64cc887a425abc5edf5f8e1f7aaf,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,25,14,100.0,100.0,0.0,96.0,42.857142857142854,-53.14285714285714
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:c761c47a14cc4005b58536e97aef4739,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,34,5,100.0,100.0,0.0,67.64705882352942,0.0,-67.64705882352942
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:d917b81b35bd4773b6b75adc93100f21,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,21,18,100.0,100.0,0.0,33.33333333333333,33.33333333333333,0.0
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:d9987c1c6804417bbe423b1c14de639f,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,1,14,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:e4431c4329ee42b7822731912a41d6f9,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,32,7,100.0,100.0,0.0,40.625,0.0,-40.625
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:ea4d62da7a9449199970f5cd05191c5f,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,30,9,100.0,100.0,0.0,40.0,0.0,-40.0
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:ef895e388e524efaa3eca2f94499e7ba,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.truck,3,16,100.0,100.0,0.0,100.0,56.25,-43.75
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:f1880625d7ff401380e0855cc6581758,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,25,14,100.0,100.0,0.0,4.0,0.0,-4.0
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:f25589b8df7240ea83d2d183d02dbf96,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,27,12,100.0,100.0,0.0,88.88888888888889,91.66666666666666,2.777777777777779
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:f4f32f79801e4f58873bede552a6b495,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,23,14,100.0,100.0,0.0,78.26086956521739,14.285714285714285,-63.975155279503106
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:f51b3991b77a402799af9eb19f838e7c,scene-23160c4bff134cdd86b96ee822b4aca9-14,human.pedestrian.stroller,13,19,100.0,100.0,0.0,53.84615384615385,15.789473684210526,-38.05668016194332
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:f7223cd172f04b9baa98a5f22bbe29dc,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,13,15,100.0,100.0,0.0,100.0,80.0,-19.999999999999996
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:fde0ea64a82f44feb28bc3f674cca143,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,17,14,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:fe4d368c89554fde98bd0b726e2ddf59,scene-23160c4bff134cdd86b96ee822b4aca9-14,vehicle.car,28,9,100.0,100.0,0.0,75.0,44.44444444444444,-30.555555555555557
TruckScenes,paired,0,0-50,50-100,scene-23160c4bff134cdd86b96ee822b4aca9-14:fe8269dfbf814ec8b50c819c39278a6c,scene-23160c4bff134cdd86b96ee822b4aca9-14,static_object.traffic_sign,25,8,100.0,100.0,0.0,4.0,0.0,-4.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:01bc1765ff684da5acb8f7a17fab0702,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,2,2,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:0ea157fd295e43db9cc398c40982cc94,scene-3195e3bfd1de4f9ba82f874790c7856c-15,movable_object.trafficcone,5,7,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:1de6e108dede488b9ff64b332e6fc544,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,4,100.0,100.0,0.0,50.0,25.0,-25.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:21cf6033b2ae492587bc7e3bdc9a4523,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,7,8,100.0,100.0,0.0,71.42857142857143,75.0,3.57142857142857
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:23ec261cff944789890fc15e661989a1,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,2,3,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:2410ca6242a94c4ba49392881cbad267,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,3,100.0,100.0,0.0,100.0,66.66666666666666,-33.333333333333336
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:25784efc8b954087be56c50f95fe5dda,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,4,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:267ca5bb00524a7f8e868d5678b0d96f,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,2,3,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:2ea4232838de481189f5cee351810686,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,2,12,100.0,100.0,0.0,50.0,75.0,25.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:2ee71dba7c9f45e8a2388d608047b072,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,4,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:2fa173ea0f00429d8e44a401c087e0c3,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,3,100.0,100.0,0.0,75.0,33.33333333333333,-41.66666666666667
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:3414ee42a7bc4feca64fb9780789d612,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,3,2,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:35ff70879ef444f5922099da246b2de7,scene-3195e3bfd1de4f9ba82f874790c7856c-15,movable_object.trafficcone,5,7,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:42688a3ef4144c7a85b6c68a16d6d8ea,scene-3195e3bfd1de4f9ba82f874790c7856c-15,movable_object.trafficcone,5,2,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:43a123807d0a4110a4d123761decd322,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,2,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:45ee9b4671f04495becbd43933ed870a,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,3,4,100.0,100.0,0.0,33.33333333333333,25.0,-8.333333333333332
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:4ad58bbc56d54834a1248b0df6647a85,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,5,16,100.0,100.0,0.0,0.0,12.5,12.5
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:4c5e34d5fe824137a016553d8e4e9b4a,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,3,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:5298c240332e44e7878a22bd5f46c2c0,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,21,100.0,100.0,0.0,75.0,100.0,25.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:57c40e4211ce420aa2d4b58d6266f22a,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,3,4,100.0,100.0,0.0,66.66666666666666,0.0,-66.66666666666666
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:59d177292d8b439bb67bdfe1761c1f91,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,4,100.0,100.0,0.0,75.0,75.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:5a9b91ed1c184787adf2c4494b91047a,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,8,9,100.0,100.0,0.0,50.0,11.11111111111111,-38.88888888888889
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:65b6512b435c496683cdd417684da6df,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,4,100.0,100.0,0.0,50.0,50.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:65e72c4d65874095991b8b232791bbf2,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,3,100.0,100.0,0.0,100.0,66.66666666666666,-33.333333333333336
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:6732c55ea4034fb6a998b58405f4daa0,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,2,100.0,100.0,0.0,50.0,50.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:6778f60542ed441b9a658bc368124218,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,7,8,100.0,100.0,0.0,57.14285714285714,75.0,17.85714285714286
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:77690518eccc498c959aba52492253fc,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.other,7,7,100.0,100.0,0.0,100.0,85.71428571428571,-14.28571428571429
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:7c74b83c910042bcab51f76dc39ec93b,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:877b6966fad640888a7c3c5206b97c3a,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,1,2,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:891438ed65f3418cab9ea7481b4f9082,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,1,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:8992413f4e07400096f6b7ff4eda7e21,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,3,5,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:96b184c24b3d49bdb5dd06b0c3b7110f,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,4,100.0,100.0,0.0,100.0,50.0,-50.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:994a0bbe5b784fabbcca2caeb181c98f,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:9da77059682345078b7f519953ec9f10,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,2,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:9f2a62bc40bb450f93b8632289be65e6,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,4,100.0,100.0,0.0,50.0,25.0,-25.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:9f62add82b184a3181a5cb2df81a2655,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,4,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:a3badf22149e48e7bcf19e81aafbefc4,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,6,4,100.0,100.0,0.0,50.0,75.0,25.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:a70f01523d2144dcac73abe0912e9c02,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,5,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:a7edf17158604ae8ac13e9df270573ae,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,3,4,100.0,100.0,0.0,100.0,25.0,-75.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:aeda06ea9ff34bd69610ee777daa0612,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,4,5,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:b063f8af15cf43e490d02c44549f3b6d,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,4,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:b77240be8628425e815626fed6e8db38,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,28,11,100.0,100.0,0.0,71.42857142857143,90.9090909090909,19.480519480519476
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:b8b4b4697b674b94a0869e528410fead,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,3,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:c152ad23bb1f480a8e2cd9b8c92f9479,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,30,9,100.0,100.0,0.0,56.666666666666664,22.22222222222222,-34.44444444444444
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:c66c84717101432e9191a687acb18665,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,2,2,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:c6d9907e255d4dd6b797968ba8c9783c,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,2,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:d09b13ef360b47f0bf34b0c38d44c8f9,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:d54855ad23204ce18abb871f3dd9606c,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,8,9,100.0,100.0,0.0,12.5,0.0,-12.5
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:d6be1e34b4ff497ebe6f970bd4fb1108,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,4,2,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:dd1ce10678564984b89ea55e1bde4caa,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,6,7,100.0,100.0,0.0,0.0,14.285714285714285,14.285714285714285
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:de5e176c510c4418a2d87a6cb879cc08,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,35,4,100.0,100.0,0.0,77.14285714285715,100.0,22.857142857142854
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:e093f5d6026f4fb58cf38feefb4352e4,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,3,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:e2c8d69ec7ae4d25b920e11155060e5f,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,3,2,100.0,100.0,0.0,66.66666666666666,50.0,-16.666666666666664
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:e855e286df2b4e68843c92908bcecfa4,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,3,4,100.0,100.0,0.0,100.0,75.0,-25.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:e8667397de71466f914933d5bfd4456d,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:e989af5399d74ebbab35d291214ad8b9,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,4,10,100.0,100.0,0.0,25.0,10.0,-15.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:ea23f1c56ddb4a6cbeb8d1eac19b538a,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,5,7,100.0,100.0,0.0,0.0,14.285714285714285,14.285714285714285
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:eb5fc520a0144666964bd460ae14af98,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,3,6,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:eb60beb1aaca4394a4c5a75a1924907b,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,34,5,100.0,100.0,0.0,85.29411764705883,60.0,-25.294117647058822
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:f279e3ef7e554e038e441676c409a468,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,4,100.0,100.0,0.0,50.0,50.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3195e3bfd1de4f9ba82f874790c7856c-15:fec16e3795ad4b96a553c04ab0325521,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,1,2,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:040279494d2e4137abc0d558329cdf34,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,8,10,100.0,100.0,0.0,37.5,0.0,-37.5
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:043a5828f8a14d9da6e7bd19e33aae75,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,8,13,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:0753bd587dc44016b7745efe3f8eeb1f,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,5,6,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:0b3094cec0d842bc9d873b4b8734f5d2,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,9,8,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:1013ff3870fc4c5d9d33fe9779192e1e,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,7,4,100.0,100.0,0.0,14.285714285714285,25.0,10.714285714285715
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:124ca67f3ff04b3d81be98b6fafba64f,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,5,3,100.0,100.0,0.0,80.0,100.0,19.999999999999996
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:18abe427fade41398f636ebf976485a9,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,6,6,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:1cbfbdf15ff0476fbcd4d4f032560109,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.trailer,5,6,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:1e523be5c5f24bd196bed1f92aa999cf,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,7,9,100.0,100.0,0.0,14.285714285714285,22.22222222222222,7.936507936507936
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:1ef10cdd14c646b680cdd55d08ccbbbc,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,5,6,100.0,100.0,0.0,80.0,66.66666666666666,-13.333333333333341
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:20cf6de93e47488ea677c22725d1bfa7,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,2,3,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,0-50,50-100,scene-3f542f89ec5241b6a4e30ca743adcf34-29:24305e4f8388449a95021dac3bae924d,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,9,10,100.0,100.0,0.0,11.11111111111111,10.0,-1.1111111111111098
