sample_token,annotation_token,instance_token,scene,category,range_m,band_m,margin_m,lidar_points,radar_points,publisher_lidar_points,publisher_radar_points
deb7b3f332f042d49e7636d6e4959354,8dc0d52561f240a8825a427a81cc18c8,83f58a918eb04124a015fa1d974930ed,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,40.35252381269229,0-50,0.0,1510,6,1256,6
deb7b3f332f042d49e7636d6e4959354,8dc0d52561f240a8825a427a81cc18c8,83f58a918eb04124a015fa1d974930ed,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,40.35252381269229,0-50,0.5,1638,11,1256,6
deb7b3f332f042d49e7636d6e4959354,a3fd82e26f044c1daf47d257b981852a,84bfb020afa147459b59e20b67669486,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,38.45228242560525,0-50,0.0,51,0,45,0
deb7b3f332f042d49e7636d6e4959354,a3fd82e26f044c1daf47d257b981852a,84bfb020afa147459b59e20b67669486,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,38.45228242560525,0-50,0.5,54,0,45,0
deb7b3f332f042d49e7636d6e4959354,6b69ab21d6694dfca92de8b961dd3cc2,95829d3fcac44d84876095de71205277,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,24.67840529220172,0-50,0.0,553,1,467,1
deb7b3f332f042d49e7636d6e4959354,6b69ab21d6694dfca92de8b961dd3cc2,95829d3fcac44d84876095de71205277,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,24.67840529220172,0-50,0.5,643,2,467,1
deb7b3f332f042d49e7636d6e4959354,1806dfdb56d546fc96171133f6bb0c8d,96978ac9630f41228b2ac6ab5539dc65,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,26.741800658546577,0-50,0.0,900,1,702,1
deb7b3f332f042d49e7636d6e4959354,1806dfdb56d546fc96171133f6bb0c8d,96978ac9630f41228b2ac6ab5539dc65,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,26.741800658546577,0-50,0.5,1085,5,702,1
deb7b3f332f042d49e7636d6e4959354,4516a736ebd74f28ba6dd5a5ae428597,9caa791504f649619080abb71419f108,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,5.71489359083311,0-50,0.0,1762,6,1717,6
deb7b3f332f042d49e7636d6e4959354,4516a736ebd74f28ba6dd5a5ae428597,9caa791504f649619080abb71419f108,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,5.71489359083311,0-50,0.5,2195,8,1717,6
deb7b3f332f042d49e7636d6e4959354,fc73ae3fa4b841bfa4a9ac566ac8adf6,c22a55bb38c54e65bbbf1f58314aac2d,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,16.28633778089992,0-50,0.0,1943,10,1636,10
deb7b3f332f042d49e7636d6e4959354,fc73ae3fa4b841bfa4a9ac566ac8adf6,c22a55bb38c54e65bbbf1f58314aac2d,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,16.28633778089992,0-50,0.5,2327,10,1636,10
deb7b3f332f042d49e7636d6e4959354,0dc07aac2d314528ac006975f006ac2a,cd884dbf50d043d1b45f0fca55be4a49,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,13.575156434460075,0-50,0.0,3044,14,2810,14
deb7b3f332f042d49e7636d6e4959354,0dc07aac2d314528ac006975f006ac2a,cd884dbf50d043d1b45f0fca55be4a49,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,13.575156434460075,0-50,0.5,3630,17,2810,14
deb7b3f332f042d49e7636d6e4959354,d81345a41ebb4ac1ba1511af6bf89c68,cfff969b270a410cb5fa2a22fa3ec802,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,33.41957761480635,0-50,0.0,1742,10,1578,10
deb7b3f332f042d49e7636d6e4959354,d81345a41ebb4ac1ba1511af6bf89c68,cfff969b270a410cb5fa2a22fa3ec802,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,33.41957761480635,0-50,0.5,2126,15,1578,10
deb7b3f332f042d49e7636d6e4959354,fd6e6d6cc299412a90268145d75ed51f,db09e4184f404ad6aafa3497b889d081,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,48.5215535182143,0-50,0.0,1937,15,1636,15
deb7b3f332f042d49e7636d6e4959354,fd6e6d6cc299412a90268145d75ed51f,db09e4184f404ad6aafa3497b889d081,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,48.5215535182143,0-50,0.5,2126,22,1636,15
deb7b3f332f042d49e7636d6e4959354,92ca5ea6381747efad7af0792321d109,de6ef93c711a4108a1b58b4d13604de2,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,10.823208555303598,0-50,0.0,2903,5,2808,5
deb7b3f332f042d49e7636d6e4959354,92ca5ea6381747efad7af0792321d109,de6ef93c711a4108a1b58b4d13604de2,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,10.823208555303598,0-50,0.5,4231,5,2808,5
deb7b3f332f042d49e7636d6e4959354,c013b6225d6b4258a770eb9fe45d8822,e1d9dc2fd2bb4506ae63939bc2d933e9,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,52.582444408825495,50-100,0.0,196,6,162,6
deb7b3f332f042d49e7636d6e4959354,c013b6225d6b4258a770eb9fe45d8822,e1d9dc2fd2bb4506ae63939bc2d933e9,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,52.582444408825495,50-100,0.5,212,8,162,6
deb7b3f332f042d49e7636d6e4959354,4398b5429a21432eabf3f4708befe502,e6cd5631083945dd97a4418d53dac6b7,scene-0044384af3d8494e913fb8b14915239e-3,movable_object.trafficcone,5.645698082360979,0-50,0.0,15,0,16,0
deb7b3f332f042d49e7636d6e4959354,4398b5429a21432eabf3f4708befe502,e6cd5631083945dd97a4418d53dac6b7,scene-0044384af3d8494e913fb8b14915239e-3,movable_object.trafficcone,5.645698082360979,0-50,0.5,152,0,16,0
deb7b3f332f042d49e7636d6e4959354,da813bac89044f01b250a0d9f2bca34c,e99e98a38de24796b7515e8934787430,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,20.513437114498604,0-50,0.0,6700,11,5036,11
deb7b3f332f042d49e7636d6e4959354,da813bac89044f01b250a0d9f2bca34c,e99e98a38de24796b7515e8934787430,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,20.513437114498604,0-50,0.5,7250,14,5036,11
deb7b3f332f042d49e7636d6e4959354,1146c718129941bfb7cb9fab6ff953d6,ed3de1f6e3664df49e6c71e22a2b5c39,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,26.6258718888371,0-50,0.0,735,2,672,2
deb7b3f332f042d49e7636d6e4959354,1146c718129941bfb7cb9fab6ff953d6,ed3de1f6e3664df49e6c71e22a2b5c39,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,26.6258718888371,0-50,0.5,801,3,672,2
deb7b3f332f042d49e7636d6e4959354,fea825e2a8844e14bcbd9d32c67de995,f065fa84982148d5b059a8770c4d352d,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,30.389237782483924,0-50,0.0,162,0,125,0
deb7b3f332f042d49e7636d6e4959354,fea825e2a8844e14bcbd9d32c67de995,f065fa84982148d5b059a8770c4d352d,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,30.389237782483924,0-50,0.5,216,1,125,0
deb7b3f332f042d49e7636d6e4959354,046bd0fd8a1244ee8cc25baa65ae138d,fac044e78dbd4ebcaf73dd47f1dfe0b6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,16.24915919867022,0-50,0.0,5002,55,4544,55
deb7b3f332f042d49e7636d6e4959354,046bd0fd8a1244ee8cc25baa65ae138d,fac044e78dbd4ebcaf73dd47f1dfe0b6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,16.24915919867022,0-50,0.5,5715,58,4544,55
a574551be31547e4b7c78ff87c75abb3,2c8422f4ac674f949fa1124dcaa1fa5e,163b7c695f7243779ef5e5f0fd844063,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,20.587234492476675,0-50,0.0,906,1,765,1
a574551be31547e4b7c78ff87c75abb3,2c8422f4ac674f949fa1124dcaa1fa5e,163b7c695f7243779ef5e5f0fd844063,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,20.587234492476675,0-50,0.5,961,2,765,1
a574551be31547e4b7c78ff87c75abb3,49fa272dd9af42ab86e85433d2d371eb,18b35f704a7d45199d08cbce4ca63d86,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,48.7079251772679,0-50,0.0,24,0,17,0
a574551be31547e4b7c78ff87c75abb3,49fa272dd9af42ab86e85433d2d371eb,18b35f704a7d45199d08cbce4ca63d86,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,48.7079251772679,0-50,0.5,113,0,17,0
a574551be31547e4b7c78ff87c75abb3,b4ccca8b658940df92015e0707022f5b,2619facba2fc43838cb901caf8eaf4f6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,43.70261465213949,0-50,0.0,427,5,351,5
a574551be31547e4b7c78ff87c75abb3,b4ccca8b658940df92015e0707022f5b,2619facba2fc43838cb901caf8eaf4f6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,43.70261465213949,0-50,0.5,450,5,351,5
a574551be31547e4b7c78ff87c75abb3,3a619ca47819467a8e2717eabb85a5c7,299af72bc8cb41df93b03b117071d032,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,19.29166427826027,0-50,0.0,224,2,178,2
a574551be31547e4b7c78ff87c75abb3,3a619ca47819467a8e2717eabb85a5c7,299af72bc8cb41df93b03b117071d032,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,19.29166427826027,0-50,0.5,252,2,178,2
a574551be31547e4b7c78ff87c75abb3,25d3c3589366496cb246c1183e5497d4,314a5bbfa6a44e7482623413114e54bf,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,37.745034672640344,0-50,0.0,449,11,374,11
a574551be31547e4b7c78ff87c75abb3,25d3c3589366496cb246c1183e5497d4,314a5bbfa6a44e7482623413114e54bf,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,37.745034672640344,0-50,0.5,593,15,374,11
a574551be31547e4b7c78ff87c75abb3,1bd67348c1d64d47b888dd394a73ed19,34dd580c62534e9ebfa697f244af3814,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,52.568913806551166,50-100,0.0,569,5,495,5
a574551be31547e4b7c78ff87c75abb3,1bd67348c1d64d47b888dd394a73ed19,34dd580c62534e9ebfa697f244af3814,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,52.568913806551166,50-100,0.5,598,6,495,5
a574551be31547e4b7c78ff87c75abb3,52704dd2c03445dab6628dc3242511f7,35b7663c95ed45db9d2455d17cfa36be,scene-0044384af3d8494e913fb8b14915239e-3,movable_object.trafficcone,5.37504031498694,0-50,0.0,11,0,12,0
a574551be31547e4b7c78ff87c75abb3,52704dd2c03445dab6628dc3242511f7,35b7663c95ed45db9d2455d17cfa36be,scene-0044384af3d8494e913fb8b14915239e-3,movable_object.trafficcone,5.37504031498694,0-50,0.5,145,0,12,0
a574551be31547e4b7c78ff87c75abb3,06a205c1410649e78bddc018f4ad08a0,3c62d9a0a6a44920928bea8cbad597d1,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,18.13919293046976,0-50,0.0,4754,29,4027,29
a574551be31547e4b7c78ff87c75abb3,06a205c1410649e78bddc018f4ad08a0,3c62d9a0a6a44920928bea8cbad597d1,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,18.13919293046976,0-50,0.5,5295,34,4027,29
a574551be31547e4b7c78ff87c75abb3,5051cef09eae4c2d95bfec9ab4f1786b,4a3fb6f3fc024e5690aaba92ee264430,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,55.497316429092756,50-100,0.0,587,7,474,7
a574551be31547e4b7c78ff87c75abb3,5051cef09eae4c2d95bfec9ab4f1786b,4a3fb6f3fc024e5690aaba92ee264430,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,55.497316429092756,50-100,0.5,605,9,474,7
a574551be31547e4b7c78ff87c75abb3,266b11d6bcdf4dc5b31e3ca8dcfac478,531213aa32f6454ca801fe124bc8633e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,6.036339386183637,0-50,0.0,3240,4,2828,4
a574551be31547e4b7c78ff87c75abb3,266b11d6bcdf4dc5b31e3ca8dcfac478,531213aa32f6454ca801fe124bc8633e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,6.036339386183637,0-50,0.5,4107,6,2828,4
a574551be31547e4b7c78ff87c75abb3,9d59dbec2e4049da8edc45fe4a2bf5d8,539d42ac065d4a019b44f3243d17cfc6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,76.63118923598488,50-100,0.0,91,0,87,0
a574551be31547e4b7c78ff87c75abb3,9d59dbec2e4049da8edc45fe4a2bf5d8,539d42ac065d4a019b44f3243d17cfc6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,76.63118923598488,50-100,0.5,94,1,87,0
a574551be31547e4b7c78ff87c75abb3,4e9f5f602d71470e86166d607c7477b6,551955a2133e404f9628f3bd6dcef201,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.ego_trailer,5.799833037078559,0-50,0.0,8222,6,4339,6
a574551be31547e4b7c78ff87c75abb3,4e9f5f602d71470e86166d607c7477b6,551955a2133e404f9628f3bd6dcef201,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.ego_trailer,5.799833037078559,0-50,0.5,16632,8,4339,6
a574551be31547e4b7c78ff87c75abb3,cf297fa9c3804719acfdb6089d879421,5e1b70051e8f458283604b1647ec55d6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,41.77370770343781,0-50,0.0,869,5,789,5
a574551be31547e4b7c78ff87c75abb3,cf297fa9c3804719acfdb6089d879421,5e1b70051e8f458283604b1647ec55d6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,41.77370770343781,0-50,0.5,991,7,789,5
a574551be31547e4b7c78ff87c75abb3,a7f04e4d3ae34bb589e4421e168fb9a5,6abe4da0c68f49e1bbed0cfa5f8491ff,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,17.55318477033907,0-50,0.0,1933,8,1619,8
a574551be31547e4b7c78ff87c75abb3,a7f04e4d3ae34bb589e4421e168fb9a5,6abe4da0c68f49e1bbed0cfa5f8491ff,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,17.55318477033907,0-50,0.5,2226,9,1619,8
a574551be31547e4b7c78ff87c75abb3,53d87ef34d7a486fa6607f8e348d9bcd,6e3b6021a8c8463c97e66f152e5265ca,scene-0044384af3d8494e913fb8b14915239e-3,movable_object.barrier,8.649225961391956,0-50,0.0,153,0,124,0
a574551be31547e4b7c78ff87c75abb3,53d87ef34d7a486fa6607f8e348d9bcd,6e3b6021a8c8463c97e66f152e5265ca,scene-0044384af3d8494e913fb8b14915239e-3,movable_object.barrier,8.649225961391956,0-50,0.5,320,1,124,0
a574551be31547e4b7c78ff87c75abb3,9be2689da0454e238caa52a04f2e5a40,6ef3a88aa54b462188ad024b478d15d2,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,35.745390945153275,0-50,0.0,4627,24,3929,24
a574551be31547e4b7c78ff87c75abb3,9be2689da0454e238caa52a04f2e5a40,6ef3a88aa54b462188ad024b478d15d2,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,35.745390945153275,0-50,0.5,4723,26,3929,24
a574551be31547e4b7c78ff87c75abb3,30a871b813574801853f1500ed9c69a7,7501f8bea64e4e7594328b096468ed3d,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,21.759753985596234,0-50,0.0,3361,20,2523,20
a574551be31547e4b7c78ff87c75abb3,30a871b813574801853f1500ed9c69a7,7501f8bea64e4e7594328b096468ed3d,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,21.759753985596234,0-50,0.5,3606,28,2523,20
a574551be31547e4b7c78ff87c75abb3,3b7e48800ac14ed490beb2816f64f600,7b2d4b1982a248108c8d712ee1470d72,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,19.935640221184766,0-50,0.0,8919,39,5471,39
a574551be31547e4b7c78ff87c75abb3,3b7e48800ac14ed490beb2816f64f600,7b2d4b1982a248108c8d712ee1470d72,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,19.935640221184766,0-50,0.5,9808,42,5471,39
a574551be31547e4b7c78ff87c75abb3,08da357fad464e3cab9778bbd92cc8a3,7ef9eb1f54f74ff89cfcb1f6a173d80b,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,7.570991332542491,0-50,0.0,1524,2,1456,2
a574551be31547e4b7c78ff87c75abb3,08da357fad464e3cab9778bbd92cc8a3,7ef9eb1f54f74ff89cfcb1f6a173d80b,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,7.570991332542491,0-50,0.5,2782,2,1456,2
a574551be31547e4b7c78ff87c75abb3,ca911f1cebaa494195ec0c93ca4d7697,83f58a918eb04124a015fa1d974930ed,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,38.88260062879868,0-50,0.0,1585,8,1268,8
a574551be31547e4b7c78ff87c75abb3,ca911f1cebaa494195ec0c93ca4d7697,83f58a918eb04124a015fa1d974930ed,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,38.88260062879868,0-50,0.5,1739,12,1268,8
a574551be31547e4b7c78ff87c75abb3,a0d42e2213e64b4c8e7c3038373d4a56,84bfb020afa147459b59e20b67669486,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,36.89770306382446,0-50,0.0,53,0,48,0
a574551be31547e4b7c78ff87c75abb3,a0d42e2213e64b4c8e7c3038373d4a56,84bfb020afa147459b59e20b67669486,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,36.89770306382446,0-50,0.5,58,0,48,0
a574551be31547e4b7c78ff87c75abb3,a1ec5d6b43774ffc8228c61861472974,95829d3fcac44d84876095de71205277,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,23.19159290020168,0-50,0.0,712,0,573,0
a574551be31547e4b7c78ff87c75abb3,a1ec5d6b43774ffc8228c61861472974,95829d3fcac44d84876095de71205277,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,23.19159290020168,0-50,0.5,788,1,573,0
a574551be31547e4b7c78ff87c75abb3,024a8acaa18e46c3bc5ee47a7b097e90,96978ac9630f41228b2ac6ab5539dc65,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,25.182786141606265,0-50,0.0,1070,5,809,5
a574551be31547e4b7c78ff87c75abb3,024a8acaa18e46c3bc5ee47a7b097e90,96978ac9630f41228b2ac6ab5539dc65,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,25.182786141606265,0-50,0.5,1286,5,809,5
a574551be31547e4b7c78ff87c75abb3,4bf37bf805d5423da6ddd0f71be41161,9caa791504f649619080abb71419f108,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,6.011341899182074,0-50,0.0,1750,4,1650,4
a574551be31547e4b7c78ff87c75abb3,4bf37bf805d5423da6ddd0f71be41161,9caa791504f649619080abb71419f108,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,6.011341899182074,0-50,0.5,2114,6,1650,4
a574551be31547e4b7c78ff87c75abb3,c965e841fc844abba8bdc5a9706af5af,c22a55bb38c54e65bbbf1f58314aac2d,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,14.784222308916844,0-50,0.0,2336,8,2054,8
a574551be31547e4b7c78ff87c75abb3,c965e841fc844abba8bdc5a9706af5af,c22a55bb38c54e65bbbf1f58314aac2d,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,14.784222308916844,0-50,0.5,2830,12,2054,8
a574551be31547e4b7c78ff87c75abb3,bd059c58065b4cb2b788035470d2b5dc,cd884dbf50d043d1b45f0fca55be4a49,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,12.137993699995588,0-50,0.0,3041,10,2896,10
a574551be31547e4b7c78ff87c75abb3,bd059c58065b4cb2b788035470d2b5dc,cd884dbf50d043d1b45f0fca55be4a49,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,12.137993699995588,0-50,0.5,3996,13,2896,10
a574551be31547e4b7c78ff87c75abb3,f5725db320c74fb68b602fe6b29268ba,cfff969b270a410cb5fa2a22fa3ec802,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,31.858324576133427,0-50,0.0,2026,10,1769,10
a574551be31547e4b7c78ff87c75abb3,f5725db320c74fb68b602fe6b29268ba,cfff969b270a410cb5fa2a22fa3ec802,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,31.858324576133427,0-50,0.5,2357,16,1769,10
a574551be31547e4b7c78ff87c75abb3,a6154638b72e4af18e3119c83f8f9d97,db09e4184f404ad6aafa3497b889d081,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,46.76373320395964,0-50,0.0,2106,11,1786,11
a574551be31547e4b7c78ff87c75abb3,a6154638b72e4af18e3119c83f8f9d97,db09e4184f404ad6aafa3497b889d081,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,46.76373320395964,0-50,0.5,2271,13,1786,11
a574551be31547e4b7c78ff87c75abb3,e3428c390fc84eb9ae1d5a50650c9c7c,de6ef93c711a4108a1b58b4d13604de2,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,9.561663948677213,0-50,0.0,2915,10,2727,10
a574551be31547e4b7c78ff87c75abb3,e3428c390fc84eb9ae1d5a50650c9c7c,de6ef93c711a4108a1b58b4d13604de2,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,9.561663948677213,0-50,0.5,4267,10,2727,10
a574551be31547e4b7c78ff87c75abb3,c7ee33c2a3434590a20198b4da8545fb,e1d9dc2fd2bb4506ae63939bc2d933e9,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,51.08183709168872,50-100,0.0,189,5,149,5
a574551be31547e4b7c78ff87c75abb3,c7ee33c2a3434590a20198b4da8545fb,e1d9dc2fd2bb4506ae63939bc2d933e9,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,51.08183709168872,50-100,0.5,227,8,149,5
a574551be31547e4b7c78ff87c75abb3,4f9ad45698b94aea82c1d0e6889e382a,e6cd5631083945dd97a4418d53dac6b7,scene-0044384af3d8494e913fb8b14915239e-3,movable_object.trafficcone,5.6083720783962,0-50,0.0,8,0,11,0
a574551be31547e4b7c78ff87c75abb3,4f9ad45698b94aea82c1d0e6889e382a,e6cd5631083945dd97a4418d53dac6b7,scene-0044384af3d8494e913fb8b14915239e-3,movable_object.trafficcone,5.6083720783962,0-50,0.5,150,1,11,0
a574551be31547e4b7c78ff87c75abb3,1787207c8cdd4f2f97fbe0367a483a64,e99e98a38de24796b7515e8934787430,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,19.718536690932336,0-50,0.0,6658,21,4935,21
a574551be31547e4b7c78ff87c75abb3,1787207c8cdd4f2f97fbe0367a483a64,e99e98a38de24796b7515e8934787430,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,19.718536690932336,0-50,0.5,7127,28,4935,21
a574551be31547e4b7c78ff87c75abb3,d49ebc1ad4fa4172b48346b06605c119,ed3de1f6e3664df49e6c71e22a2b5c39,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,26.20112640340526,0-50,0.0,621,4,579,4
a574551be31547e4b7c78ff87c75abb3,d49ebc1ad4fa4172b48346b06605c119,ed3de1f6e3664df49e6c71e22a2b5c39,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,26.20112640340526,0-50,0.5,672,6,579,4
a574551be31547e4b7c78ff87c75abb3,7e3474f5d775427aabc85f43a66bc731,f065fa84982148d5b059a8770c4d352d,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,28.820775763675,0-50,0.0,218,0,170,0
a574551be31547e4b7c78ff87c75abb3,7e3474f5d775427aabc85f43a66bc731,f065fa84982148d5b059a8770c4d352d,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,28.820775763675,0-50,0.5,286,0,170,0
a574551be31547e4b7c78ff87c75abb3,2bf8e2b2bdae4a36946974cb65de3d7c,fac044e78dbd4ebcaf73dd47f1dfe0b6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,15.032839652596701,0-50,0.0,6212,59,5701,59
a574551be31547e4b7c78ff87c75abb3,2bf8e2b2bdae4a36946974cb65de3d7c,fac044e78dbd4ebcaf73dd47f1dfe0b6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,15.032839652596701,0-50,0.5,7166,67,5701,59
1393759bf6ff4f8e88deff0da0dc2aca,c4d5f41838054ff581106dc5e0ed10c2,163b7c695f7243779ef5e5f0fd844063,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,19.090360375611354,0-50,0.0,1251,2,1040,2
1393759bf6ff4f8e88deff0da0dc2aca,c4d5f41838054ff581106dc5e0ed10c2,163b7c695f7243779ef5e5f0fd844063,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,19.090360375611354,0-50,0.5,1349,5,1040,2
1393759bf6ff4f8e88deff0da0dc2aca,5f0135acbd224f2aa6173d4251c5f0e2,18b35f704a7d45199d08cbce4ca63d86,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,47.463422141900814,0-50,0.0,37,0,29,0
1393759bf6ff4f8e88deff0da0dc2aca,5f0135acbd224f2aa6173d4251c5f0e2,18b35f704a7d45199d08cbce4ca63d86,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,47.463422141900814,0-50,0.5,118,1,29,0
1393759bf6ff4f8e88deff0da0dc2aca,4a6fed301ce143228efc060280924a63,2619facba2fc43838cb901caf8eaf4f6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,42.14596767356727,0-50,0.0,468,2,358,2
1393759bf6ff4f8e88deff0da0dc2aca,4a6fed301ce143228efc060280924a63,2619facba2fc43838cb901caf8eaf4f6,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,42.14596767356727,0-50,0.5,478,5,358,2
1393759bf6ff4f8e88deff0da0dc2aca,bf5885028d304173aadc90523e53eac8,299af72bc8cb41df93b03b117071d032,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,18.50621068232962,0-50,0.0,378,3,282,3
1393759bf6ff4f8e88deff0da0dc2aca,bf5885028d304173aadc90523e53eac8,299af72bc8cb41df93b03b117071d032,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,18.50621068232962,0-50,0.5,549,4,282,3
1393759bf6ff4f8e88deff0da0dc2aca,6e8b8d9f92374c328a6a7c9286516b41,314a5bbfa6a44e7482623413114e54bf,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,38.74457420409272,0-50,0.0,286,12,271,12
1393759bf6ff4f8e88deff0da0dc2aca,6e8b8d9f92374c328a6a7c9286516b41,314a5bbfa6a44e7482623413114e54bf,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,38.74457420409272,0-50,0.5,431,15,271,12
1393759bf6ff4f8e88deff0da0dc2aca,e1a19de0ec92434dbdddb22f31c5ea4c,34dd580c62534e9ebfa697f244af3814,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,51.10264397736966,50-100,0.0,585,4,505,4
