scenario,class_id,class,band_m,points
2023-05-15_neubiberg_rain,11,road_marking,0-50,34899
2023-05-15_neubiberg_rain,11,road_marking,50-100,1450
2023-05-15_neubiberg_rain,11,road_marking,100-150,14
2023-05-15_neubiberg_rain,11,road_marking,150-400,0
2023-05-15_neubiberg_rain,11,road_marking,>=400,0
2023-05-15_neubiberg_rain,12,car,0-50,984408
2023-05-15_neubiberg_rain,12,car,50-100,44507
2023-05-15_neubiberg_rain,12,car,100-150,5736
2023-05-15_neubiberg_rain,12,car,150-400,1342
2023-05-15_neubiberg_rain,12,car,>=400,0
2023-05-15_neubiberg_rain,13,bicycle,0-50,32687
2023-05-15_neubiberg_rain,13,bicycle,50-100,1934
2023-05-15_neubiberg_rain,13,bicycle,100-150,41
2023-05-15_neubiberg_rain,13,bicycle,150-400,0
2023-05-15_neubiberg_rain,13,bicycle,>=400,0
2023-05-15_neubiberg_rain,14,person,0-50,24596
2023-05-15_neubiberg_rain,14,person,50-100,2353
2023-05-15_neubiberg_rain,14,person,100-150,183
2023-05-15_neubiberg_rain,14,person,150-400,0
2023-05-15_neubiberg_rain,14,person,>=400,0
2023-05-15_neubiberg_rain,15,bus,0-50,31536
2023-05-15_neubiberg_rain,15,bus,50-100,2090
2023-05-15_neubiberg_rain,15,bus,100-150,683
2023-05-15_neubiberg_rain,15,bus,150-400,7
2023-05-15_neubiberg_rain,15,bus,>=400,0
2023-05-15_neubiberg_rain,16,forest,0-50,311132
2023-05-15_neubiberg_rain,16,forest,50-100,155942
2023-05-15_neubiberg_rain,16,forest,100-150,54049
2023-05-15_neubiberg_rain,16,forest,150-400,45290
2023-05-15_neubiberg_rain,16,forest,>=400,0
2023-05-15_neubiberg_rain,17,bush,0-50,840585
2023-05-15_neubiberg_rain,17,bush,50-100,93936
2023-05-15_neubiberg_rain,17,bush,100-150,24316
2023-05-15_neubiberg_rain,17,bush,150-400,9268
2023-05-15_neubiberg_rain,17,bush,>=400,0
2023-05-15_neubiberg_rain,18,moss,0-50,0
2023-05-15_neubiberg_rain,18,moss,50-100,0
2023-05-15_neubiberg_rain,18,moss,100-150,0
2023-05-15_neubiberg_rain,18,moss,150-400,0
2023-05-15_neubiberg_rain,18,moss,>=400,0
2023-05-15_neubiberg_rain,19,traffic_light,0-50,19789
2023-05-15_neubiberg_rain,19,traffic_light,50-100,1302
2023-05-15_neubiberg_rain,19,traffic_light,100-150,137
2023-05-15_neubiberg_rain,19,traffic_light,150-400,6
2023-05-15_neubiberg_rain,19,traffic_light,>=400,0
2023-05-15_neubiberg_rain,20,motorcycle,0-50,7634
2023-05-15_neubiberg_rain,20,motorcycle,50-100,193
2023-05-15_neubiberg_rain,20,motorcycle,100-150,15
2023-05-15_neubiberg_rain,20,motorcycle,150-400,2
2023-05-15_neubiberg_rain,20,motorcycle,>=400,0
2023-05-15_neubiberg_rain,21,sidewalk,0-50,454406
2023-05-15_neubiberg_rain,21,sidewalk,50-100,24127
2023-05-15_neubiberg_rain,21,sidewalk,100-150,1120
2023-05-15_neubiberg_rain,21,sidewalk,150-400,95
2023-05-15_neubiberg_rain,21,sidewalk,>=400,0
2023-05-15_neubiberg_rain,22,curb,0-50,159403
2023-05-15_neubiberg_rain,22,curb,50-100,9107
2023-05-15_neubiberg_rain,22,curb,100-150,322
2023-05-15_neubiberg_rain,22,curb,150-400,6
2023-05-15_neubiberg_rain,22,curb,>=400,0
2023-05-15_neubiberg_rain,23,asphalt,0-50,1262438
2023-05-15_neubiberg_rain,23,asphalt,50-100,48427
2023-05-15_neubiberg_rain,23,asphalt,100-150,1568
2023-05-15_neubiberg_rain,23,asphalt,150-400,142
2023-05-15_neubiberg_rain,23,asphalt,>=400,0
2023-05-15_neubiberg_rain,24,gravel,0-50,13150
2023-05-15_neubiberg_rain,24,gravel,50-100,406
2023-05-15_neubiberg_rain,24,gravel,100-150,0
2023-05-15_neubiberg_rain,24,gravel,150-400,0
2023-05-15_neubiberg_rain,24,gravel,>=400,0
2023-05-15_neubiberg_rain,25,boom_barrier,0-50,1560
2023-05-15_neubiberg_rain,25,boom_barrier,50-100,314
2023-05-15_neubiberg_rain,25,boom_barrier,100-150,3
2023-05-15_neubiberg_rain,25,boom_barrier,150-400,0
2023-05-15_neubiberg_rain,25,boom_barrier,>=400,0
2023-05-15_neubiberg_rain,26,rail_track,0-50,0
2023-05-15_neubiberg_rain,26,rail_track,50-100,0
2023-05-15_neubiberg_rain,26,rail_track,100-150,0
2023-05-15_neubiberg_rain,26,rail_track,150-400,0
2023-05-15_neubiberg_rain,26,rail_track,>=400,0
2023-05-15_neubiberg_rain,27,tree_crown,0-50,1915238
2023-05-15_neubiberg_rain,27,tree_crown,50-100,629008
2023-05-15_neubiberg_rain,27,tree_crown,100-150,159433
2023-05-15_neubiberg_rain,27,tree_crown,150-400,35894
2023-05-15_neubiberg_rain,27,tree_crown,>=400,0
2023-05-15_neubiberg_rain,28,tree_trunk,0-50,481661
2023-05-15_neubiberg_rain,28,tree_trunk,50-100,76264
2023-05-15_neubiberg_rain,28,tree_trunk,100-150,11939
2023-05-15_neubiberg_rain,28,tree_trunk,150-400,1517
2023-05-15_neubiberg_rain,28,tree_trunk,>=400,0
2023-05-15_neubiberg_rain,29,debris,0-50,2958
2023-05-15_neubiberg_rain,29,debris,50-100,106
2023-05-15_neubiberg_rain,29,debris,100-150,0
2023-05-15_neubiberg_rain,29,debris,150-400,0
2023-05-15_neubiberg_rain,29,debris,>=400,0
2023-05-15_neubiberg_rain,30,crops,0-50,300
2023-05-15_neubiberg_rain,30,crops,50-100,1740
2023-05-15_neubiberg_rain,30,crops,100-150,101
2023-05-15_neubiberg_rain,30,crops,150-400,3
2023-05-15_neubiberg_rain,30,crops,>=400,0
2023-05-15_neubiberg_rain,31,soil,0-50,45091
2023-05-15_neubiberg_rain,31,soil,50-100,2360
2023-05-15_neubiberg_rain,31,soil,100-150,1337
2023-05-15_neubiberg_rain,31,soil,150-400,149
2023-05-15_neubiberg_rain,31,soil,>=400,0
2023-05-15_neubiberg_rain,32,rider,0-50,3029
2023-05-15_neubiberg_rain,32,rider,50-100,282
2023-05-15_neubiberg_rain,32,rider,100-150,10
2023-05-15_neubiberg_rain,32,rider,150-400,0
2023-05-15_neubiberg_rain,32,rider,>=400,0
2023-05-15_neubiberg_rain,33,animal,0-50,164
2023-05-15_neubiberg_rain,33,animal,50-100,0
2023-05-15_neubiberg_rain,33,animal,100-150,0
2023-05-15_neubiberg_rain,33,animal,150-400,0
2023-05-15_neubiberg_rain,33,animal,>=400,0
2023-05-15_neubiberg_rain,34,truck,0-50,3205
2023-05-15_neubiberg_rain,34,truck,50-100,1262
2023-05-15_neubiberg_rain,34,truck,100-150,1250
2023-05-15_neubiberg_rain,34,truck,150-400,89
2023-05-15_neubiberg_rain,34,truck,>=400,0
2023-05-15_neubiberg_rain,35,on_rails,0-50,26
2023-05-15_neubiberg_rain,35,on_rails,50-100,1319
2023-05-15_neubiberg_rain,35,on_rails,100-150,168
2023-05-15_neubiberg_rain,35,on_rails,150-400,227
2023-05-15_neubiberg_rain,35,on_rails,>=400,0
2023-05-15_neubiberg_rain,36,caravan,0-50,209920
2023-05-15_neubiberg_rain,36,caravan,50-100,5081
2023-05-15_neubiberg_rain,36,caravan,100-150,1492
2023-05-15_neubiberg_rain,36,caravan,150-400,227
2023-05-15_neubiberg_rain,36,caravan,>=400,0
2023-05-15_neubiberg_rain,37,trailer,0-50,45656
2023-05-15_neubiberg_rain,37,trailer,50-100,824
2023-05-15_neubiberg_rain,37,trailer,100-150,243
2023-05-15_neubiberg_rain,37,trailer,150-400,49
2023-05-15_neubiberg_rain,37,trailer,>=400,0
2023-05-15_neubiberg_rain,38,building,0-50,1687182
2023-05-15_neubiberg_rain,38,building,50-100,459198
2023-05-15_neubiberg_rain,38,building,100-150,101289
2023-05-15_neubiberg_rain,38,building,150-400,41066
2023-05-15_neubiberg_rain,38,building,>=400,0
2023-05-15_neubiberg_rain,39,wall,0-50,91210
2023-05-15_neubiberg_rain,39,wall,50-100,7891
2023-05-15_neubiberg_rain,39,wall,100-150,795
2023-05-15_neubiberg_rain,39,wall,150-400,278
2023-05-15_neubiberg_rain,39,wall,>=400,0
2023-05-15_neubiberg_rain,40,rock,0-50,5032
2023-05-15_neubiberg_rain,40,rock,50-100,387
2023-05-15_neubiberg_rain,40,rock,100-150,19
2023-05-15_neubiberg_rain,40,rock,150-400,0
2023-05-15_neubiberg_rain,40,rock,>=400,0
2023-05-15_neubiberg_rain,41,fence,0-50,129479
2023-05-15_neubiberg_rain,41,fence,50-100,21385
2023-05-15_neubiberg_rain,41,fence,100-150,1515
2023-05-15_neubiberg_rain,41,fence,150-400,170
2023-05-15_neubiberg_rain,41,fence,>=400,0
2023-05-15_neubiberg_rain,42,guard_rail,0-50,21585
2023-05-15_neubiberg_rain,42,guard_rail,50-100,716
2023-05-15_neubiberg_rain,42,guard_rail,100-150,31
2023-05-15_neubiberg_rain,42,guard_rail,150-400,0
2023-05-15_neubiberg_rain,42,guard_rail,>=400,0
2023-05-15_neubiberg_rain,43,bridge,0-50,227515
2023-05-15_neubiberg_rain,43,bridge,50-100,38026
2023-05-15_neubiberg_rain,43,bridge,100-150,5615
2023-05-15_neubiberg_rain,43,bridge,150-400,512
2023-05-15_neubiberg_rain,43,bridge,>=400,0
2023-05-15_neubiberg_rain,44,tunnel,0-50,0
2023-05-15_neubiberg_rain,44,tunnel,50-100,0
2023-05-15_neubiberg_rain,44,tunnel,100-150,0
2023-05-15_neubiberg_rain,44,tunnel,150-400,0
2023-05-15_neubiberg_rain,44,tunnel,>=400,0
2023-05-15_neubiberg_rain,45,pole,0-50,84576
2023-05-15_neubiberg_rain,45,pole,50-100,5572
2023-05-15_neubiberg_rain,45,pole,100-150,511
2023-05-15_neubiberg_rain,45,pole,150-400,56
2023-05-15_neubiberg_rain,45,pole,>=400,0
2023-05-15_neubiberg_rain,46,traffic_sign,0-50,90633
2023-05-15_neubiberg_rain,46,traffic_sign,50-100,4164
2023-05-15_neubiberg_rain,46,traffic_sign,100-150,585
2023-05-15_neubiberg_rain,46,traffic_sign,150-400,170
2023-05-15_neubiberg_rain,46,traffic_sign,>=400,0
2023-05-15_neubiberg_rain,47,misc_sign,0-50,99652
2023-05-15_neubiberg_rain,47,misc_sign,50-100,10580
2023-05-15_neubiberg_rain,47,misc_sign,100-150,813
2023-05-15_neubiberg_rain,47,misc_sign,150-400,175
2023-05-15_neubiberg_rain,47,misc_sign,>=400,0
2023-05-15_neubiberg_rain,48,barrier_tape,0-50,2222
2023-05-15_neubiberg_rain,48,barrier_tape,50-100,0
2023-05-15_neubiberg_rain,48,barrier_tape,100-150,0
2023-05-15_neubiberg_rain,48,barrier_tape,150-400,0
2023-05-15_neubiberg_rain,48,barrier_tape,>=400,0
2023-05-15_neubiberg_rain,49,kick_scooter,0-50,888
2023-05-15_neubiberg_rain,49,kick_scooter,50-100,35
2023-05-15_neubiberg_rain,49,kick_scooter,100-150,0
2023-05-15_neubiberg_rain,49,kick_scooter,150-400,0
2023-05-15_neubiberg_rain,49,kick_scooter,>=400,0
2023-05-15_neubiberg_rain,50,low_grass,0-50,1177899
2023-05-15_neubiberg_rain,50,low_grass,50-100,173398
2023-05-15_neubiberg_rain,50,low_grass,100-150,22050
2023-05-15_neubiberg_rain,50,low_grass,150-400,5421
2023-05-15_neubiberg_rain,50,low_grass,>=400,0
2023-05-15_neubiberg_rain,51,high_grass,0-50,523453
2023-05-15_neubiberg_rain,51,high_grass,50-100,36953
2023-05-15_neubiberg_rain,51,high_grass,100-150,8013
2023-05-15_neubiberg_rain,51,high_grass,150-400,647
2023-05-15_neubiberg_rain,51,high_grass,>=400,0
2023-05-15_neubiberg_rain,52,scenery_vegetation,0-50,0
2023-05-15_neubiberg_rain,52,scenery_vegetation,50-100,0
2023-05-15_neubiberg_rain,52,scenery_vegetation,100-150,0
2023-05-15_neubiberg_rain,52,scenery_vegetation,150-400,0
2023-05-15_neubiberg_rain,52,scenery_vegetation,>=400,0
2023-05-15_neubiberg_rain,53,sky,0-50,0
2023-05-15_neubiberg_rain,53,sky,50-100,0
2023-05-15_neubiberg_rain,53,sky,100-150,0
2023-05-15_neubiberg_rain,53,sky,150-400,0
2023-05-15_neubiberg_rain,53,sky,>=400,0
2023-05-15_neubiberg_rain,54,water,0-50,2097
2023-05-15_neubiberg_rain,54,water,50-100,0
2023-05-15_neubiberg_rain,54,water,100-150,0
2023-05-15_neubiberg_rain,54,water,150-400,0
2023-05-15_neubiberg_rain,54,water,>=400,0
2023-05-15_neubiberg_rain,55,wire,0-50,723
2023-05-15_neubiberg_rain,55,wire,50-100,325
2023-05-15_neubiberg_rain,55,wire,100-150,17
2023-05-15_neubiberg_rain,55,wire,150-400,0
2023-05-15_neubiberg_rain,55,wire,>=400,0
2023-05-15_neubiberg_rain,56,outlier,0-50,0
2023-05-15_neubiberg_rain,56,outlier,50-100,0
2023-05-15_neubiberg_rain,56,outlier,100-150,0
2023-05-15_neubiberg_rain,56,outlier,150-400,0
2023-05-15_neubiberg_rain,56,outlier,>=400,0
2023-05-15_neubiberg_rain,57,heavy_machinery,0-50,4445
2023-05-15_neubiberg_rain,57,heavy_machinery,50-100,597
2023-05-15_neubiberg_rain,57,heavy_machinery,100-150,25
2023-05-15_neubiberg_rain,57,heavy_machinery,150-400,16
2023-05-15_neubiberg_rain,57,heavy_machinery,>=400,0
2023-05-15_neubiberg_rain,58,container,0-50,7767
2023-05-15_neubiberg_rain,58,container,50-100,2553
2023-05-15_neubiberg_rain,58,container,100-150,210
2023-05-15_neubiberg_rain,58,container,150-400,0
2023-05-15_neubiberg_rain,58,container,>=400,0
2023-05-15_neubiberg_rain,59,hedge,0-50,346102
2023-05-15_neubiberg_rain,59,hedge,50-100,21697
2023-05-15_neubiberg_rain,59,hedge,100-150,6270
2023-05-15_neubiberg_rain,59,hedge,150-400,1249
2023-05-15_neubiberg_rain,59,hedge,>=400,0
2023-05-15_neubiberg_rain,60,barrel,0-50,0
2023-05-15_neubiberg_rain,60,barrel,50-100,0
2023-05-15_neubiberg_rain,60,barrel,100-150,0
2023-05-15_neubiberg_rain,60,barrel,150-400,0
2023-05-15_neubiberg_rain,60,barrel,>=400,0
2023-05-15_neubiberg_rain,61,pipe,0-50,0
2023-05-15_neubiberg_rain,61,pipe,50-100,0
2023-05-15_neubiberg_rain,61,pipe,100-150,0
2023-05-15_neubiberg_rain,61,pipe,150-400,0
2023-05-15_neubiberg_rain,61,pipe,>=400,0
2023-05-15_neubiberg_rain,62,tree_root,0-50,0
2023-05-15_neubiberg_rain,62,tree_root,50-100,0
2023-05-15_neubiberg_rain,62,tree_root,100-150,0
2023-05-15_neubiberg_rain,62,tree_root,150-400,0
2023-05-15_neubiberg_rain,62,tree_root,>=400,0
2023-05-15_neubiberg_rain,63,military_vehicle,0-50,0
2023-05-15_neubiberg_rain,63,military_vehicle,50-100,0
2023-05-15_neubiberg_rain,63,military_vehicle,100-150,0
2023-05-15_neubiberg_rain,63,military_vehicle,150-400,0
2023-05-15_neubiberg_rain,63,military_vehicle,>=400,0
2023-05-17_neubiberg_sunny,0,undefined,0-50,7411
2023-05-17_neubiberg_sunny,0,undefined,50-100,591
2023-05-17_neubiberg_sunny,0,undefined,100-150,281
2023-05-17_neubiberg_sunny,0,undefined,150-400,260
2023-05-17_neubiberg_sunny,0,undefined,>=400,0
2023-05-17_neubiberg_sunny,1,traffic_cone,0-50,0
2023-05-17_neubiberg_sunny,1,traffic_cone,50-100,0
2023-05-17_neubiberg_sunny,1,traffic_cone,100-150,0
2023-05-17_neubiberg_sunny,1,traffic_cone,150-400,0
2023-05-17_neubiberg_sunny,1,traffic_cone,>=400,0
2023-05-17_neubiberg_sunny,2,snow,0-50,0
2023-05-17_neubiberg_sunny,2,snow,50-100,0
2023-05-17_neubiberg_sunny,2,snow,100-150,0
2023-05-17_neubiberg_sunny,2,snow,150-400,0
2023-05-17_neubiberg_sunny,2,snow,>=400,0
2023-05-17_neubiberg_sunny,3,cobble,0-50,40307
2023-05-17_neubiberg_sunny,3,cobble,50-100,376
2023-05-17_neubiberg_sunny,3,cobble,100-150,0
2023-05-17_neubiberg_sunny,3,cobble,150-400,0
2023-05-17_neubiberg_sunny,3,cobble,>=400,0
2023-05-17_neubiberg_sunny,4,obstacle,0-50,99831
2023-05-17_neubiberg_sunny,4,obstacle,50-100,6806
2023-05-17_neubiberg_sunny,4,obstacle,100-150,785
2023-05-17_neubiberg_sunny,4,obstacle,150-400,302
2023-05-17_neubiberg_sunny,4,obstacle,>=400,0
2023-05-17_neubiberg_sunny,5,leaves,0-50,0
2023-05-17_neubiberg_sunny,5,leaves,50-100,0
2023-05-17_neubiberg_sunny,5,leaves,100-150,0
2023-05-17_neubiberg_sunny,5,leaves,150-400,0
2023-05-17_neubiberg_sunny,5,leaves,>=400,0
2023-05-17_neubiberg_sunny,6,street_light,0-50,29853
2023-05-17_neubiberg_sunny,6,street_light,50-100,894
2023-05-17_neubiberg_sunny,6,street_light,100-150,142
2023-05-17_neubiberg_sunny,6,street_light,150-400,11
2023-05-17_neubiberg_sunny,6,street_light,>=400,0
2023-05-17_neubiberg_sunny,7,bikeway,0-50,0
2023-05-17_neubiberg_sunny,7,bikeway,50-100,0
2023-05-17_neubiberg_sunny,7,bikeway,100-150,0
2023-05-17_neubiberg_sunny,7,bikeway,150-400,0
2023-05-17_neubiberg_sunny,7,bikeway,>=400,0
2023-05-17_neubiberg_sunny,8,ego_vehicle,0-50,18476
2023-05-17_neubiberg_sunny,8,ego_vehicle,50-100,0
2023-05-17_neubiberg_sunny,8,ego_vehicle,100-150,0
2023-05-17_neubiberg_sunny,8,ego_vehicle,150-400,0
2023-05-17_neubiberg_sunny,8,ego_vehicle,>=400,0
2023-05-17_neubiberg_sunny,9,pedestrian_crossing,0-50,0
2023-05-17_neubiberg_sunny,9,pedestrian_crossing,50-100,0
2023-05-17_neubiberg_sunny,9,pedestrian_crossing,100-150,0
2023-05-17_neubiberg_sunny,9,pedestrian_crossing,150-400,0
2023-05-17_neubiberg_sunny,9,pedestrian_crossing,>=400,0
2023-05-17_neubiberg_sunny,10,road_block,0-50,2827
2023-05-17_neubiberg_sunny,10,road_block,50-100,0
2023-05-17_neubiberg_sunny,10,road_block,100-150,32
2023-05-17_neubiberg_sunny,10,road_block,150-400,12
2023-05-17_neubiberg_sunny,10,road_block,>=400,0
2023-05-17_neubiberg_sunny,11,road_marking,0-50,26499
2023-05-17_neubiberg_sunny,11,road_marking,50-100,1020
2023-05-17_neubiberg_sunny,11,road_marking,100-150,39
2023-05-17_neubiberg_sunny,11,road_marking,150-400,0
2023-05-17_neubiberg_sunny,11,road_marking,>=400,0
2023-05-17_neubiberg_sunny,12,car,0-50,341291
2023-05-17_neubiberg_sunny,12,car,50-100,16162
2023-05-17_neubiberg_sunny,12,car,100-150,2146
2023-05-17_neubiberg_sunny,12,car,150-400,425
2023-05-17_neubiberg_sunny,12,car,>=400,0
2023-05-17_neubiberg_sunny,13,bicycle,0-50,5939
2023-05-17_neubiberg_sunny,13,bicycle,50-100,203
2023-05-17_neubiberg_sunny,13,bicycle,100-150,46
2023-05-17_neubiberg_sunny,13,bicycle,150-400,0
2023-05-17_neubiberg_sunny,13,bicycle,>=400,0
2023-05-17_neubiberg_sunny,14,person,0-50,11997
2023-05-17_neubiberg_sunny,14,person,50-100,486
2023-05-17_neubiberg_sunny,14,person,100-150,60
2023-05-17_neubiberg_sunny,14,person,150-400,2
2023-05-17_neubiberg_sunny,14,person,>=400,0
2023-05-17_neubiberg_sunny,15,bus,0-50,1638
2023-05-17_neubiberg_sunny,15,bus,50-100,643
2023-05-17_neubiberg_sunny,15,bus,100-150,191
2023-05-17_neubiberg_sunny,15,bus,150-400,103
2023-05-17_neubiberg_sunny,15,bus,>=400,0
2023-05-17_neubiberg_sunny,16,forest,0-50,1439174
2023-05-17_neubiberg_sunny,16,forest,50-100,191793
2023-05-17_neubiberg_sunny,16,forest,100-150,57372
2023-05-17_neubiberg_sunny,16,forest,150-400,33299
2023-05-17_neubiberg_sunny,16,forest,>=400,0
2023-05-17_neubiberg_sunny,17,bush,0-50,1484506
2023-05-17_neubiberg_sunny,17,bush,50-100,74181
2023-05-17_neubiberg_sunny,17,bush,100-150,16587
2023-05-17_neubiberg_sunny,17,bush,150-400,7278
2023-05-17_neubiberg_sunny,17,bush,>=400,0
2023-05-17_neubiberg_sunny,18,moss,0-50,0
2023-05-17_neubiberg_sunny,18,moss,50-100,0
2023-05-17_neubiberg_sunny,18,moss,100-150,0
2023-05-17_neubiberg_sunny,18,moss,150-400,0
2023-05-17_neubiberg_sunny,18,moss,>=400,0
2023-05-17_neubiberg_sunny,19,traffic_light,0-50,9332
2023-05-17_neubiberg_sunny,19,traffic_light,50-100,433
2023-05-17_neubiberg_sunny,19,traffic_light,100-150,136
2023-05-17_neubiberg_sunny,19,traffic_light,150-400,0
2023-05-17_neubiberg_sunny,19,traffic_light,>=400,0
2023-05-17_neubiberg_sunny,20,motorcycle,0-50,0
2023-05-17_neubiberg_sunny,20,motorcycle,50-100,0
2023-05-17_neubiberg_sunny,20,motorcycle,100-150,0
2023-05-17_neubiberg_sunny,20,motorcycle,150-400,0
2023-05-17_neubiberg_sunny,20,motorcycle,>=400,0
2023-05-17_neubiberg_sunny,21,sidewalk,0-50,325889
2023-05-17_neubiberg_sunny,21,sidewalk,50-100,9481
2023-05-17_neubiberg_sunny,21,sidewalk,100-150,451
2023-05-17_neubiberg_sunny,21,sidewalk,150-400,9
2023-05-17_neubiberg_sunny,21,sidewalk,>=400,0
2023-05-17_neubiberg_sunny,22,curb,0-50,49218
2023-05-17_neubiberg_sunny,22,curb,50-100,1561
2023-05-17_neubiberg_sunny,22,curb,100-150,57
2023-05-17_neubiberg_sunny,22,curb,150-400,0
2023-05-17_neubiberg_sunny,22,curb,>=400,0
2023-05-17_neubiberg_sunny,23,asphalt,0-50,792455
2023-05-17_neubiberg_sunny,23,asphalt,50-100,30701
2023-05-17_neubiberg_sunny,23,asphalt,100-150,2909
2023-05-17_neubiberg_sunny,23,asphalt,150-400,272
2023-05-17_neubiberg_sunny,23,asphalt,>=400,0
2023-05-17_neubiberg_sunny,24,gravel,0-50,13811
2023-05-17_neubiberg_sunny,24,gravel,50-100,1738
2023-05-17_neubiberg_sunny,24,gravel,100-150,425
2023-05-17_neubiberg_sunny,24,gravel,150-400,2
2023-05-17_neubiberg_sunny,24,gravel,>=400,0
2023-05-17_neubiberg_sunny,25,boom_barrier,0-50,1300
2023-05-17_neubiberg_sunny,25,boom_barrier,50-100,0
2023-05-17_neubiberg_sunny,25,boom_barrier,100-150,0
2023-05-17_neubiberg_sunny,25,boom_barrier,150-400,0
2023-05-17_neubiberg_sunny,25,boom_barrier,>=400,0
2023-05-17_neubiberg_sunny,26,rail_track,0-50,0
2023-05-17_neubiberg_sunny,26,rail_track,50-100,0
2023-05-17_neubiberg_sunny,26,rail_track,100-150,0
2023-05-17_neubiberg_sunny,26,rail_track,150-400,0
2023-05-17_neubiberg_sunny,26,rail_track,>=400,0
2023-05-17_neubiberg_sunny,27,tree_crown,0-50,793152
2023-05-17_neubiberg_sunny,27,tree_crown,50-100,165521
2023-05-17_neubiberg_sunny,27,tree_crown,100-150,53019
2023-05-17_neubiberg_sunny,27,tree_crown,150-400,17477
2023-05-17_neubiberg_sunny,27,tree_crown,>=400,0
2023-05-17_neubiberg_sunny,28,tree_trunk,0-50,289076
2023-05-17_neubiberg_sunny,28,tree_trunk,50-100,22145
2023-05-17_neubiberg_sunny,28,tree_trunk,100-150,5153
2023-05-17_neubiberg_sunny,28,tree_trunk,150-400,1254
2023-05-17_neubiberg_sunny,28,tree_trunk,>=400,0
2023-05-17_neubiberg_sunny,29,debris,0-50,108
2023-05-17_neubiberg_sunny,29,debris,50-100,0
2023-05-17_neubiberg_sunny,29,debris,100-150,0
2023-05-17_neubiberg_sunny,29,debris,150-400,0
2023-05-17_neubiberg_sunny,29,debris,>=400,0
2023-05-17_neubiberg_sunny,30,crops,0-50,535767
2023-05-17_neubiberg_sunny,30,crops,50-100,136214
2023-05-17_neubiberg_sunny,30,crops,100-150,38152
2023-05-17_neubiberg_sunny,30,crops,150-400,10608
2023-05-17_neubiberg_sunny,30,crops,>=400,0
2023-05-17_neubiberg_sunny,31,soil,0-50,15090
2023-05-17_neubiberg_sunny,31,soil,50-100,1282
2023-05-17_neubiberg_sunny,31,soil,100-150,169
2023-05-17_neubiberg_sunny,31,soil,150-400,76
2023-05-17_neubiberg_sunny,31,soil,>=400,0
2023-05-17_neubiberg_sunny,32,rider,0-50,3873
2023-05-17_neubiberg_sunny,32,rider,50-100,87
2023-05-17_neubiberg_sunny,32,rider,100-150,13
2023-05-17_neubiberg_sunny,32,rider,150-400,0
2023-05-17_neubiberg_sunny,32,rider,>=400,0
2023-05-17_neubiberg_sunny,33,animal,0-50,0
2023-05-17_neubiberg_sunny,33,animal,50-100,0
2023-05-17_neubiberg_sunny,33,animal,100-150,0
2023-05-17_neubiberg_sunny,33,animal,150-400,0
2023-05-17_neubiberg_sunny,33,animal,>=400,0
2023-05-17_neubiberg_sunny,34,truck,0-50,8937
2023-05-17_neubiberg_sunny,34,truck,50-100,144
2023-05-17_neubiberg_sunny,34,truck,100-150,149
2023-05-17_neubiberg_sunny,34,truck,150-400,2
2023-05-17_neubiberg_sunny,34,truck,>=400,0
2023-05-17_neubiberg_sunny,35,on_rails,0-50,0
2023-05-17_neubiberg_sunny,35,on_rails,50-100,0
2023-05-17_neubiberg_sunny,35,on_rails,100-150,0
2023-05-17_neubiberg_sunny,35,on_rails,150-400,0
2023-05-17_neubiberg_sunny,35,on_rails,>=400,0
2023-05-17_neubiberg_sunny,36,caravan,0-50,7861
2023-05-17_neubiberg_sunny,36,caravan,50-100,584
2023-05-17_neubiberg_sunny,36,caravan,100-150,587
2023-05-17_neubiberg_sunny,36,caravan,150-400,138
2023-05-17_neubiberg_sunny,36,caravan,>=400,0
2023-05-17_neubiberg_sunny,37,trailer,0-50,21865
2023-05-17_neubiberg_sunny,37,trailer,50-100,629
2023-05-17_neubiberg_sunny,37,trailer,100-150,78
2023-05-17_neubiberg_sunny,37,trailer,150-400,0
2023-05-17_neubiberg_sunny,37,trailer,>=400,0
2023-05-17_neubiberg_sunny,38,building,0-50,1278526
2023-05-17_neubiberg_sunny,38,building,50-100,222315
2023-05-17_neubiberg_sunny,38,building,100-150,39319
2023-05-17_neubiberg_sunny,38,building,150-400,13660
2023-05-17_neubiberg_sunny,38,building,>=400,0
2023-05-17_neubiberg_sunny,39,wall,0-50,102705
2023-05-17_neubiberg_sunny,39,wall,50-100,513
2023-05-17_neubiberg_sunny,39,wall,100-150,163
2023-05-17_neubiberg_sunny,39,wall,150-400,0
2023-05-17_neubiberg_sunny,39,wall,>=400,0
2023-05-17_neubiberg_sunny,40,rock,0-50,9186
2023-05-17_neubiberg_sunny,40,rock,50-100,768
2023-05-17_neubiberg_sunny,40,rock,100-150,36
2023-05-17_neubiberg_sunny,40,rock,150-400,0
2023-05-17_neubiberg_sunny,40,rock,>=400,0
2023-05-17_neubiberg_sunny,41,fence,0-50,282847
2023-05-17_neubiberg_sunny,41,fence,50-100,12950
2023-05-17_neubiberg_sunny,41,fence,100-150,1809
2023-05-17_neubiberg_sunny,41,fence,150-400,647
2023-05-17_neubiberg_sunny,41,fence,>=400,0
2023-05-17_neubiberg_sunny,42,guard_rail,0-50,19561
2023-05-17_neubiberg_sunny,42,guard_rail,50-100,1161
2023-05-17_neubiberg_sunny,42,guard_rail,100-150,58
2023-05-17_neubiberg_sunny,42,guard_rail,150-400,39
