sample_token,source,region,band_m,count,denominator
a1bcff3507ba48d991ec098093d75394,RADAR_LEFT_FRONT,forward_30deg,>=400,0,466
a1bcff3507ba48d991ec098093d75394,LIDAR_LEFT,all_azimuth,0-50,71876,80824
a1bcff3507ba48d991ec098093d75394,LIDAR_LEFT,all_azimuth,50-100,5956,80824
a1bcff3507ba48d991ec098093d75394,LIDAR_LEFT,all_azimuth,100-150,2193,80824
a1bcff3507ba48d991ec098093d75394,LIDAR_LEFT,all_azimuth,150-400,799,80824
a1bcff3507ba48d991ec098093d75394,LIDAR_LEFT,all_azimuth,>=400,0,80824
a1bcff3507ba48d991ec098093d75394,LIDAR_LEFT,forward_30deg,0-50,22855,24578
a1bcff3507ba48d991ec098093d75394,LIDAR_LEFT,forward_30deg,50-100,1325,24578
a1bcff3507ba48d991ec098093d75394,LIDAR_LEFT,forward_30deg,100-150,1,24578
a1bcff3507ba48d991ec098093d75394,LIDAR_LEFT,forward_30deg,150-400,397,24578
a1bcff3507ba48d991ec098093d75394,LIDAR_LEFT,forward_30deg,>=400,0,24578
a1bcff3507ba48d991ec098093d75394,LIDAR_TOP_FRONT,all_azimuth,0-50,18582,18582
a1bcff3507ba48d991ec098093d75394,LIDAR_TOP_FRONT,all_azimuth,50-100,0,18582
a1bcff3507ba48d991ec098093d75394,LIDAR_TOP_FRONT,all_azimuth,100-150,0,18582
a1bcff3507ba48d991ec098093d75394,LIDAR_TOP_FRONT,all_azimuth,150-400,0,18582
a1bcff3507ba48d991ec098093d75394,LIDAR_TOP_FRONT,all_azimuth,>=400,0,18582
a1bcff3507ba48d991ec098093d75394,LIDAR_TOP_FRONT,forward_30deg,0-50,13369,13369
a1bcff3507ba48d991ec098093d75394,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13369
a1bcff3507ba48d991ec098093d75394,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13369
a1bcff3507ba48d991ec098093d75394,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13369
a1bcff3507ba48d991ec098093d75394,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13369
a1bcff3507ba48d991ec098093d75394,ground_truth,all_azimuth,0-50,35,36
a1bcff3507ba48d991ec098093d75394,ground_truth,all_azimuth,50-100,1,36
a1bcff3507ba48d991ec098093d75394,ground_truth,all_azimuth,100-150,0,36
a1bcff3507ba48d991ec098093d75394,ground_truth,all_azimuth,150-400,0,36
a1bcff3507ba48d991ec098093d75394,ground_truth,all_azimuth,>=400,0,36
a1bcff3507ba48d991ec098093d75394,ground_truth,forward_30deg,0-50,13,14
a1bcff3507ba48d991ec098093d75394,ground_truth,forward_30deg,50-100,1,14
a1bcff3507ba48d991ec098093d75394,ground_truth,forward_30deg,100-150,0,14
a1bcff3507ba48d991ec098093d75394,ground_truth,forward_30deg,150-400,0,14
a1bcff3507ba48d991ec098093d75394,ground_truth,forward_30deg,>=400,0,14
8a5f89a6ebaa4d75aa70bf4b31734ea5,RADAR_LEFT_FRONT,all_azimuth,0-50,175,800
8a5f89a6ebaa4d75aa70bf4b31734ea5,RADAR_LEFT_FRONT,all_azimuth,50-100,344,800
8a5f89a6ebaa4d75aa70bf4b31734ea5,RADAR_LEFT_FRONT,all_azimuth,100-150,281,800
8a5f89a6ebaa4d75aa70bf4b31734ea5,RADAR_LEFT_FRONT,all_azimuth,150-400,0,800
8a5f89a6ebaa4d75aa70bf4b31734ea5,RADAR_LEFT_FRONT,all_azimuth,>=400,0,800
8a5f89a6ebaa4d75aa70bf4b31734ea5,RADAR_LEFT_FRONT,forward_30deg,0-50,103,464
8a5f89a6ebaa4d75aa70bf4b31734ea5,RADAR_LEFT_FRONT,forward_30deg,50-100,215,464
8a5f89a6ebaa4d75aa70bf4b31734ea5,RADAR_LEFT_FRONT,forward_30deg,100-150,146,464
8a5f89a6ebaa4d75aa70bf4b31734ea5,RADAR_LEFT_FRONT,forward_30deg,150-400,0,464
8a5f89a6ebaa4d75aa70bf4b31734ea5,RADAR_LEFT_FRONT,forward_30deg,>=400,0,464
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_LEFT,all_azimuth,0-50,72606,81228
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_LEFT,all_azimuth,50-100,5539,81228
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_LEFT,all_azimuth,100-150,2295,81228
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_LEFT,all_azimuth,150-400,788,81228
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_LEFT,all_azimuth,>=400,0,81228
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_LEFT,forward_30deg,0-50,22103,24030
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_LEFT,forward_30deg,50-100,1478,24030
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_LEFT,forward_30deg,100-150,30,24030
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_LEFT,forward_30deg,150-400,419,24030
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_LEFT,forward_30deg,>=400,0,24030
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_TOP_FRONT,all_azimuth,0-50,18915,18915
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_TOP_FRONT,all_azimuth,50-100,0,18915
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_TOP_FRONT,all_azimuth,100-150,0,18915
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_TOP_FRONT,all_azimuth,150-400,0,18915
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_TOP_FRONT,all_azimuth,>=400,0,18915
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_TOP_FRONT,forward_30deg,0-50,13398,13398
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13398
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13398
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13398
8a5f89a6ebaa4d75aa70bf4b31734ea5,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13398
8a5f89a6ebaa4d75aa70bf4b31734ea5,ground_truth,all_azimuth,0-50,34,35
8a5f89a6ebaa4d75aa70bf4b31734ea5,ground_truth,all_azimuth,50-100,1,35
8a5f89a6ebaa4d75aa70bf4b31734ea5,ground_truth,all_azimuth,100-150,0,35
8a5f89a6ebaa4d75aa70bf4b31734ea5,ground_truth,all_azimuth,150-400,0,35
8a5f89a6ebaa4d75aa70bf4b31734ea5,ground_truth,all_azimuth,>=400,0,35
8a5f89a6ebaa4d75aa70bf4b31734ea5,ground_truth,forward_30deg,0-50,11,12
8a5f89a6ebaa4d75aa70bf4b31734ea5,ground_truth,forward_30deg,50-100,1,12
8a5f89a6ebaa4d75aa70bf4b31734ea5,ground_truth,forward_30deg,100-150,0,12
8a5f89a6ebaa4d75aa70bf4b31734ea5,ground_truth,forward_30deg,150-400,0,12
8a5f89a6ebaa4d75aa70bf4b31734ea5,ground_truth,forward_30deg,>=400,0,12
3c7fe0a51cdd45da9a49624782c511f1,RADAR_LEFT_FRONT,all_azimuth,0-50,148,741
3c7fe0a51cdd45da9a49624782c511f1,RADAR_LEFT_FRONT,all_azimuth,50-100,302,741
3c7fe0a51cdd45da9a49624782c511f1,RADAR_LEFT_FRONT,all_azimuth,100-150,202,741
3c7fe0a51cdd45da9a49624782c511f1,RADAR_LEFT_FRONT,all_azimuth,150-400,89,741
3c7fe0a51cdd45da9a49624782c511f1,RADAR_LEFT_FRONT,all_azimuth,>=400,0,741
3c7fe0a51cdd45da9a49624782c511f1,RADAR_LEFT_FRONT,forward_30deg,0-50,88,466
3c7fe0a51cdd45da9a49624782c511f1,RADAR_LEFT_FRONT,forward_30deg,50-100,186,466
3c7fe0a51cdd45da9a49624782c511f1,RADAR_LEFT_FRONT,forward_30deg,100-150,117,466
3c7fe0a51cdd45da9a49624782c511f1,RADAR_LEFT_FRONT,forward_30deg,150-400,75,466
3c7fe0a51cdd45da9a49624782c511f1,RADAR_LEFT_FRONT,forward_30deg,>=400,0,466
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_LEFT,all_azimuth,0-50,73558,81540
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_LEFT,all_azimuth,50-100,5275,81540
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_LEFT,all_azimuth,100-150,2077,81540
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_LEFT,all_azimuth,150-400,630,81540
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_LEFT,all_azimuth,>=400,0,81540
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_LEFT,forward_30deg,0-50,19797,22249
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_LEFT,forward_30deg,50-100,2021,22249
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_LEFT,forward_30deg,100-150,49,22249
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_LEFT,forward_30deg,150-400,382,22249
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_LEFT,forward_30deg,>=400,0,22249
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_TOP_FRONT,all_azimuth,0-50,19212,19214
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_TOP_FRONT,all_azimuth,50-100,2,19214
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_TOP_FRONT,all_azimuth,100-150,0,19214
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_TOP_FRONT,all_azimuth,150-400,0,19214
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_TOP_FRONT,all_azimuth,>=400,0,19214
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_TOP_FRONT,forward_30deg,0-50,13386,13386
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13386
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13386
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13386
3c7fe0a51cdd45da9a49624782c511f1,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13386
3c7fe0a51cdd45da9a49624782c511f1,ground_truth,all_azimuth,0-50,34,35
3c7fe0a51cdd45da9a49624782c511f1,ground_truth,all_azimuth,50-100,1,35
3c7fe0a51cdd45da9a49624782c511f1,ground_truth,all_azimuth,100-150,0,35
3c7fe0a51cdd45da9a49624782c511f1,ground_truth,all_azimuth,150-400,0,35
3c7fe0a51cdd45da9a49624782c511f1,ground_truth,all_azimuth,>=400,0,35
3c7fe0a51cdd45da9a49624782c511f1,ground_truth,forward_30deg,0-50,11,12
3c7fe0a51cdd45da9a49624782c511f1,ground_truth,forward_30deg,50-100,1,12
3c7fe0a51cdd45da9a49624782c511f1,ground_truth,forward_30deg,100-150,0,12
3c7fe0a51cdd45da9a49624782c511f1,ground_truth,forward_30deg,150-400,0,12
3c7fe0a51cdd45da9a49624782c511f1,ground_truth,forward_30deg,>=400,0,12
e8d9d7b84b384c95ad0eff56dc1f0a99,RADAR_LEFT_FRONT,all_azimuth,0-50,138,702
e8d9d7b84b384c95ad0eff56dc1f0a99,RADAR_LEFT_FRONT,all_azimuth,50-100,311,702
e8d9d7b84b384c95ad0eff56dc1f0a99,RADAR_LEFT_FRONT,all_azimuth,100-150,175,702
e8d9d7b84b384c95ad0eff56dc1f0a99,RADAR_LEFT_FRONT,all_azimuth,150-400,78,702
e8d9d7b84b384c95ad0eff56dc1f0a99,RADAR_LEFT_FRONT,all_azimuth,>=400,0,702
e8d9d7b84b384c95ad0eff56dc1f0a99,RADAR_LEFT_FRONT,forward_30deg,0-50,77,484
e8d9d7b84b384c95ad0eff56dc1f0a99,RADAR_LEFT_FRONT,forward_30deg,50-100,215,484
e8d9d7b84b384c95ad0eff56dc1f0a99,RADAR_LEFT_FRONT,forward_30deg,100-150,127,484
e8d9d7b84b384c95ad0eff56dc1f0a99,RADAR_LEFT_FRONT,forward_30deg,150-400,65,484
e8d9d7b84b384c95ad0eff56dc1f0a99,RADAR_LEFT_FRONT,forward_30deg,>=400,0,484
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_LEFT,all_azimuth,0-50,75164,81992
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_LEFT,all_azimuth,50-100,4466,81992
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_LEFT,all_azimuth,100-150,1715,81992
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_LEFT,all_azimuth,150-400,647,81992
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_LEFT,all_azimuth,>=400,0,81992
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_LEFT,forward_30deg,0-50,19444,21972
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_LEFT,forward_30deg,50-100,1859,21972
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_LEFT,forward_30deg,100-150,261,21972
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_LEFT,forward_30deg,150-400,408,21972
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_LEFT,forward_30deg,>=400,0,21972
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_TOP_FRONT,all_azimuth,0-50,19551,19551
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_TOP_FRONT,all_azimuth,50-100,0,19551
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_TOP_FRONT,all_azimuth,100-150,0,19551
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_TOP_FRONT,all_azimuth,150-400,0,19551
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_TOP_FRONT,all_azimuth,>=400,0,19551
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_TOP_FRONT,forward_30deg,0-50,13392,13392
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13392
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13392
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13392
e8d9d7b84b384c95ad0eff56dc1f0a99,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13392
e8d9d7b84b384c95ad0eff56dc1f0a99,ground_truth,all_azimuth,0-50,35,36
e8d9d7b84b384c95ad0eff56dc1f0a99,ground_truth,all_azimuth,50-100,1,36
e8d9d7b84b384c95ad0eff56dc1f0a99,ground_truth,all_azimuth,100-150,0,36
e8d9d7b84b384c95ad0eff56dc1f0a99,ground_truth,all_azimuth,150-400,0,36
e8d9d7b84b384c95ad0eff56dc1f0a99,ground_truth,all_azimuth,>=400,0,36
e8d9d7b84b384c95ad0eff56dc1f0a99,ground_truth,forward_30deg,0-50,11,12
e8d9d7b84b384c95ad0eff56dc1f0a99,ground_truth,forward_30deg,50-100,1,12
e8d9d7b84b384c95ad0eff56dc1f0a99,ground_truth,forward_30deg,100-150,0,12
e8d9d7b84b384c95ad0eff56dc1f0a99,ground_truth,forward_30deg,150-400,0,12
e8d9d7b84b384c95ad0eff56dc1f0a99,ground_truth,forward_30deg,>=400,0,12
c274731e59da4059ae35fd5e543870cd,RADAR_LEFT_FRONT,all_azimuth,0-50,186,787
c274731e59da4059ae35fd5e543870cd,RADAR_LEFT_FRONT,all_azimuth,50-100,330,787
c274731e59da4059ae35fd5e543870cd,RADAR_LEFT_FRONT,all_azimuth,100-150,193,787
c274731e59da4059ae35fd5e543870cd,RADAR_LEFT_FRONT,all_azimuth,150-400,78,787
c274731e59da4059ae35fd5e543870cd,RADAR_LEFT_FRONT,all_azimuth,>=400,0,787
c274731e59da4059ae35fd5e543870cd,RADAR_LEFT_FRONT,forward_30deg,0-50,129,575
c274731e59da4059ae35fd5e543870cd,RADAR_LEFT_FRONT,forward_30deg,50-100,255,575
c274731e59da4059ae35fd5e543870cd,RADAR_LEFT_FRONT,forward_30deg,100-150,150,575
c274731e59da4059ae35fd5e543870cd,RADAR_LEFT_FRONT,forward_30deg,150-400,41,575
c274731e59da4059ae35fd5e543870cd,RADAR_LEFT_FRONT,forward_30deg,>=400,0,575
c274731e59da4059ae35fd5e543870cd,LIDAR_LEFT,all_azimuth,0-50,76785,82093
c274731e59da4059ae35fd5e543870cd,LIDAR_LEFT,all_azimuth,50-100,3672,82093
c274731e59da4059ae35fd5e543870cd,LIDAR_LEFT,all_azimuth,100-150,1219,82093
c274731e59da4059ae35fd5e543870cd,LIDAR_LEFT,all_azimuth,150-400,417,82093
c274731e59da4059ae35fd5e543870cd,LIDAR_LEFT,all_azimuth,>=400,0,82093
c274731e59da4059ae35fd5e543870cd,LIDAR_LEFT,forward_30deg,0-50,20999,22561
c274731e59da4059ae35fd5e543870cd,LIDAR_LEFT,forward_30deg,50-100,1261,22561
c274731e59da4059ae35fd5e543870cd,LIDAR_LEFT,forward_30deg,100-150,250,22561
c274731e59da4059ae35fd5e543870cd,LIDAR_LEFT,forward_30deg,150-400,51,22561
c274731e59da4059ae35fd5e543870cd,LIDAR_LEFT,forward_30deg,>=400,0,22561
c274731e59da4059ae35fd5e543870cd,LIDAR_TOP_FRONT,all_azimuth,0-50,19629,19629
c274731e59da4059ae35fd5e543870cd,LIDAR_TOP_FRONT,all_azimuth,50-100,0,19629
c274731e59da4059ae35fd5e543870cd,LIDAR_TOP_FRONT,all_azimuth,100-150,0,19629
c274731e59da4059ae35fd5e543870cd,LIDAR_TOP_FRONT,all_azimuth,150-400,0,19629
c274731e59da4059ae35fd5e543870cd,LIDAR_TOP_FRONT,all_azimuth,>=400,0,19629
c274731e59da4059ae35fd5e543870cd,LIDAR_TOP_FRONT,forward_30deg,0-50,13272,13272
c274731e59da4059ae35fd5e543870cd,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13272
c274731e59da4059ae35fd5e543870cd,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13272
c274731e59da4059ae35fd5e543870cd,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13272
c274731e59da4059ae35fd5e543870cd,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13272
c274731e59da4059ae35fd5e543870cd,ground_truth,all_azimuth,0-50,35,36
c274731e59da4059ae35fd5e543870cd,ground_truth,all_azimuth,50-100,1,36
c274731e59da4059ae35fd5e543870cd,ground_truth,all_azimuth,100-150,0,36
c274731e59da4059ae35fd5e543870cd,ground_truth,all_azimuth,150-400,0,36
c274731e59da4059ae35fd5e543870cd,ground_truth,all_azimuth,>=400,0,36
c274731e59da4059ae35fd5e543870cd,ground_truth,forward_30deg,0-50,11,11
c274731e59da4059ae35fd5e543870cd,ground_truth,forward_30deg,50-100,0,11
c274731e59da4059ae35fd5e543870cd,ground_truth,forward_30deg,100-150,0,11
c274731e59da4059ae35fd5e543870cd,ground_truth,forward_30deg,150-400,0,11
c274731e59da4059ae35fd5e543870cd,ground_truth,forward_30deg,>=400,0,11
f1c03220990143e19b983bf3da478764,RADAR_LEFT_FRONT,all_azimuth,0-50,196,800
f1c03220990143e19b983bf3da478764,RADAR_LEFT_FRONT,all_azimuth,50-100,331,800
f1c03220990143e19b983bf3da478764,RADAR_LEFT_FRONT,all_azimuth,100-150,221,800
f1c03220990143e19b983bf3da478764,RADAR_LEFT_FRONT,all_azimuth,150-400,52,800
f1c03220990143e19b983bf3da478764,RADAR_LEFT_FRONT,all_azimuth,>=400,0,800
f1c03220990143e19b983bf3da478764,RADAR_LEFT_FRONT,forward_30deg,0-50,153,551
f1c03220990143e19b983bf3da478764,RADAR_LEFT_FRONT,forward_30deg,50-100,227,551
f1c03220990143e19b983bf3da478764,RADAR_LEFT_FRONT,forward_30deg,100-150,140,551
f1c03220990143e19b983bf3da478764,RADAR_LEFT_FRONT,forward_30deg,150-400,31,551
f1c03220990143e19b983bf3da478764,RADAR_LEFT_FRONT,forward_30deg,>=400,0,551
f1c03220990143e19b983bf3da478764,LIDAR_LEFT,all_azimuth,0-50,78762,83053
f1c03220990143e19b983bf3da478764,LIDAR_LEFT,all_azimuth,50-100,2769,83053
f1c03220990143e19b983bf3da478764,LIDAR_LEFT,all_azimuth,100-150,544,83053
f1c03220990143e19b983bf3da478764,LIDAR_LEFT,all_azimuth,150-400,978,83053
f1c03220990143e19b983bf3da478764,LIDAR_LEFT,all_azimuth,>=400,0,83053
f1c03220990143e19b983bf3da478764,LIDAR_LEFT,forward_30deg,0-50,22326,23318
f1c03220990143e19b983bf3da478764,LIDAR_LEFT,forward_30deg,50-100,869,23318
f1c03220990143e19b983bf3da478764,LIDAR_LEFT,forward_30deg,100-150,121,23318
f1c03220990143e19b983bf3da478764,LIDAR_LEFT,forward_30deg,150-400,2,23318
f1c03220990143e19b983bf3da478764,LIDAR_LEFT,forward_30deg,>=400,0,23318
f1c03220990143e19b983bf3da478764,LIDAR_TOP_FRONT,all_azimuth,0-50,19728,19728
f1c03220990143e19b983bf3da478764,LIDAR_TOP_FRONT,all_azimuth,50-100,0,19728
f1c03220990143e19b983bf3da478764,LIDAR_TOP_FRONT,all_azimuth,100-150,0,19728
f1c03220990143e19b983bf3da478764,LIDAR_TOP_FRONT,all_azimuth,150-400,0,19728
f1c03220990143e19b983bf3da478764,LIDAR_TOP_FRONT,all_azimuth,>=400,0,19728
f1c03220990143e19b983bf3da478764,LIDAR_TOP_FRONT,forward_30deg,0-50,13232,13232
f1c03220990143e19b983bf3da478764,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13232
f1c03220990143e19b983bf3da478764,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13232
f1c03220990143e19b983bf3da478764,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13232
f1c03220990143e19b983bf3da478764,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13232
f1c03220990143e19b983bf3da478764,ground_truth,all_azimuth,0-50,33,34
f1c03220990143e19b983bf3da478764,ground_truth,all_azimuth,50-100,1,34
f1c03220990143e19b983bf3da478764,ground_truth,all_azimuth,100-150,0,34
f1c03220990143e19b983bf3da478764,ground_truth,all_azimuth,150-400,0,34
f1c03220990143e19b983bf3da478764,ground_truth,all_azimuth,>=400,0,34
f1c03220990143e19b983bf3da478764,ground_truth,forward_30deg,0-50,11,11
f1c03220990143e19b983bf3da478764,ground_truth,forward_30deg,50-100,0,11
f1c03220990143e19b983bf3da478764,ground_truth,forward_30deg,100-150,0,11
f1c03220990143e19b983bf3da478764,ground_truth,forward_30deg,150-400,0,11
f1c03220990143e19b983bf3da478764,ground_truth,forward_30deg,>=400,0,11
8fca58701c884e49b255c3f8eb2846d6,RADAR_LEFT_FRONT,all_azimuth,0-50,173,800
8fca58701c884e49b255c3f8eb2846d6,RADAR_LEFT_FRONT,all_azimuth,50-100,323,800
8fca58701c884e49b255c3f8eb2846d6,RADAR_LEFT_FRONT,all_azimuth,100-150,244,800
8fca58701c884e49b255c3f8eb2846d6,RADAR_LEFT_FRONT,all_azimuth,150-400,60,800
8fca58701c884e49b255c3f8eb2846d6,RADAR_LEFT_FRONT,all_azimuth,>=400,0,800
8fca58701c884e49b255c3f8eb2846d6,RADAR_LEFT_FRONT,forward_30deg,0-50,126,495
8fca58701c884e49b255c3f8eb2846d6,RADAR_LEFT_FRONT,forward_30deg,50-100,162,495
8fca58701c884e49b255c3f8eb2846d6,RADAR_LEFT_FRONT,forward_30deg,100-150,156,495
8fca58701c884e49b255c3f8eb2846d6,RADAR_LEFT_FRONT,forward_30deg,150-400,51,495
8fca58701c884e49b255c3f8eb2846d6,RADAR_LEFT_FRONT,forward_30deg,>=400,0,495
8fca58701c884e49b255c3f8eb2846d6,LIDAR_LEFT,all_azimuth,0-50,79967,82989
8fca58701c884e49b255c3f8eb2846d6,LIDAR_LEFT,all_azimuth,50-100,1726,82989
8fca58701c884e49b255c3f8eb2846d6,LIDAR_LEFT,all_azimuth,100-150,280,82989
8fca58701c884e49b255c3f8eb2846d6,LIDAR_LEFT,all_azimuth,150-400,1016,82989
8fca58701c884e49b255c3f8eb2846d6,LIDAR_LEFT,all_azimuth,>=400,0,82989
8fca58701c884e49b255c3f8eb2846d6,LIDAR_LEFT,forward_30deg,0-50,24312,25192
8fca58701c884e49b255c3f8eb2846d6,LIDAR_LEFT,forward_30deg,50-100,763,25192
8fca58701c884e49b255c3f8eb2846d6,LIDAR_LEFT,forward_30deg,100-150,115,25192
8fca58701c884e49b255c3f8eb2846d6,LIDAR_LEFT,forward_30deg,150-400,2,25192
8fca58701c884e49b255c3f8eb2846d6,LIDAR_LEFT,forward_30deg,>=400,0,25192
8fca58701c884e49b255c3f8eb2846d6,LIDAR_TOP_FRONT,all_azimuth,0-50,19758,19759
8fca58701c884e49b255c3f8eb2846d6,LIDAR_TOP_FRONT,all_azimuth,50-100,1,19759
8fca58701c884e49b255c3f8eb2846d6,LIDAR_TOP_FRONT,all_azimuth,100-150,0,19759
8fca58701c884e49b255c3f8eb2846d6,LIDAR_TOP_FRONT,all_azimuth,150-400,0,19759
8fca58701c884e49b255c3f8eb2846d6,LIDAR_TOP_FRONT,all_azimuth,>=400,0,19759
8fca58701c884e49b255c3f8eb2846d6,LIDAR_TOP_FRONT,forward_30deg,0-50,13461,13461
8fca58701c884e49b255c3f8eb2846d6,LIDAR_TOP_FRONT,forward_30deg,50-100,0,13461
8fca58701c884e49b255c3f8eb2846d6,LIDAR_TOP_FRONT,forward_30deg,100-150,0,13461
8fca58701c884e49b255c3f8eb2846d6,LIDAR_TOP_FRONT,forward_30deg,150-400,0,13461
8fca58701c884e49b255c3f8eb2846d6,LIDAR_TOP_FRONT,forward_30deg,>=400,0,13461
8fca58701c884e49b255c3f8eb2846d6,ground_truth,all_azimuth,0-50,32,33
8fca58701c884e49b255c3f8eb2846d6,ground_truth,all_azimuth,50-100,1,33
8fca58701c884e49b255c3f8eb2846d6,ground_truth,all_azimuth,100-150,0,33
8fca58701c884e49b255c3f8eb2846d6,ground_truth,all_azimuth,150-400,0,33
8fca58701c884e49b255c3f8eb2846d6,ground_truth,all_azimuth,>=400,0,33
8fca58701c884e49b255c3f8eb2846d6,ground_truth,forward_30deg,0-50,11,11
8fca58701c884e49b255c3f8eb2846d6,ground_truth,forward_30deg,50-100,0,11
8fca58701c884e49b255c3f8eb2846d6,ground_truth,forward_30deg,100-150,0,11
8fca58701c884e49b255c3f8eb2846d6,ground_truth,forward_30deg,150-400,0,11
8fca58701c884e49b255c3f8eb2846d6,ground_truth,forward_30deg,>=400,0,11
7fd37cf3b62b49a6a1cd62db392c9575,RADAR_LEFT_FRONT,all_azimuth,0-50,211,800
7fd37cf3b62b49a6a1cd62db392c9575,RADAR_LEFT_FRONT,all_azimuth,50-100,291,800
7fd37cf3b62b49a6a1cd62db392c9575,RADAR_LEFT_FRONT,all_azimuth,100-150,249,800
7fd37cf3b62b49a6a1cd62db392c9575,RADAR_LEFT_FRONT,all_azimuth,150-400,49,800
7fd37cf3b62b49a6a1cd62db392c9575,RADAR_LEFT_FRONT,all_azimuth,>=400,0,800
7fd37cf3b62b49a6a1cd62db392c9575,RADAR_LEFT_FRONT,forward_30deg,0-50,146,510
7fd37cf3b62b49a6a1cd62db392c9575,RADAR_LEFT_FRONT,forward_30deg,50-100,169,510
7fd37cf3b62b49a6a1cd62db392c9575,RADAR_LEFT_FRONT,forward_30deg,100-150,162,510
7fd37cf3b62b49a6a1cd62db392c9575,RADAR_LEFT_FRONT,forward_30deg,150-400,33,510
